,Fecha,ventas_21267,ventas_21276,totales_ventas,edad_ventas_21267,diff_ventas_21267,fraccion_ventas_21267,edad_ventas_21276,diff_ventas_21276,fraccion_ventas_21276
0,2017-01-01,,,0.0,,,,,,
1,2017-02-01,,,0.0,,,,,,
2,2017-03-01,,,0.0,,,,,,
3,2017-04-01,,,0.0,,,,,,
4,2017-05-01,,,0.0,,,,,,
5,2017-06-01,,,0.0,,,,,,
6,2017-07-01,,,0.0,,,,,,
7,2017-08-01,,,0.0,,,,,,
8,2017-09-01,,,0.0,,,,,,
9,2017-10-01,,,0.0,,,,,,
10,2017-11-01,,,0.0,,,,,,
11,2017-12-01,,,0.0,,,,,,
12,2018-01-01,,,0.0,,,,,,
13,2018-02-01,,,0.0,,,,,,
14,2018-03-01,,,0.0,,,,,,
15,2018-04-01,,,0.0,,,,,,
16,2018-05-01,,,0.0,,,,,,
17,2018-06-01,,,0.0,,,,,,
18,2018-07-01,,,0.0,,,,,,
19,2018-08-01,,,0.0,,,,,,
20,2018-09-01,,,0.0,,,,,,
21,2018-10-01,,,0.0,,,,,,
22,2018-11-01,,,0.0,,,,,,
23,2018-12-01,,,0.0,,,,,,
24,2019-01-01,,,0.0,,,,,,
25,2019-02-01,,,0.0,,,,,,
26,2019-03-01,0.21578,0.12249,0.33827,1.0,,0.6378928075206196,1.0,,0.3621071924793804
27,2019-04-01,0.12290999999999999,0.10173,0.22464,2.0,-0.4303920659931412,0.547142094017094,2.0,-0.1694832231202547,0.452857905982906
28,2019-05-01,0.24451,0.09283000000000001,0.33734000000000003,3.0,0.9893417948092101,0.7248176913499733,3.0,-0.08748648382974532,0.2751823086500267
29,2019-06-01,0.05882,0.04086,0.09967999999999999,4.0,-0.7594372418306,0.5900882825040129,4.0,-0.5598405687816439,0.4099117174959872
30,2019-07-01,0.07451999999999999,0.00223,0.07674999999999998,5.0,0.2669160149608975,0.9709446254071662,5.0,-0.9454233969652471,0.029055374592833885
31,2019-08-01,0.04054,0.01265,0.05319,6.0,-0.455984970477724,0.7621733408535438,6.0,4.672645739910313,0.2378266591464561
32,2019-09-01,0.0183,0.01856,0.036860000000000004,7.0,-0.5485939812530833,0.4964731416169289,7.0,0.4671936758893281,0.503526858383071
33,2019-10-01,0.09676000000000001,0.02079,0.11755000000000002,8.0,4.287431693989072,0.8231390897490429,8.0,0.12015086206896548,0.17686091025095702
34,2019-11-01,0.04052,0.03341,0.07393,9.0,-0.5812319140140555,0.5480860273231436,9.0,0.6070226070226071,0.45191397267685657
35,2019-12-01,0.015690000000000003,0.008919999999999999,0.02461,10.0,-0.6127838104639683,0.6375457131247462,10.0,-0.7330140676444179,0.36245428687525394
