,Fecha,ventas_20313,totales_ventas,edad_ventas_20313,diff_ventas_20313,fraccion_ventas_20313
0,2017-01-01,15.446340000000001,15.446340000000001,1.0,,1.0
1,2017-02-01,3.50532,3.50532,2.0,-0.7730646871686109,1.0
2,2017-03-01,,0.0,,,
3,2017-04-01,,0.0,,,
4,2017-05-01,7.1908199999999995,7.1908199999999995,5.0,,1.0
5,2017-06-01,7.92792,7.92792,6.0,0.10250569476082015,1.0
6,2017-07-01,2.06388,2.06388,7.0,-0.7396694214876033,1.0
7,2017-08-01,0.03276,0.03276,8.0,-0.9841269841269841,1.0
8,2017-09-01,2.13759,2.13759,9.0,64.25,1.0
9,2017-10-01,4.24242,4.24242,10.0,0.9846743295019159,1.0
10,2017-11-01,5.126939999999999,5.126939999999999,11.0,0.20849420849420833,1.0
11,2017-12-01,6.8796,6.8796,12.0,0.34185303514377013,1.0
12,2018-01-01,19.23012,19.23012,13.0,1.795238095238095,1.0
13,2018-02-01,17.0352,17.0352,14.0,-0.11413969335604769,1.0
14,2018-03-01,21.58884,21.58884,15.0,0.2673076923076924,1.0
15,2018-04-01,25.32348,25.32348,16.0,0.17298937784521998,1.0
16,2018-05-01,10.8927,10.8927,17.0,-0.5698576972833118,1.0
17,2018-06-01,37.16622,37.16622,18.0,2.4120300751879706,1.0
18,2018-07-01,19.85256,19.85256,19.0,-0.46584398413397976,1.0
19,2018-08-01,20.36034,20.36034,20.0,0.025577557755775596,1.0
20,2018-09-01,9.02538,9.02538,21.0,-0.5567176186645213,1.0
21,2018-10-01,35.11872,35.11872,22.0,2.8911070780399277,1.0
22,2018-11-01,15.42996,15.42996,23.0,-0.5606343283582089,1.0
23,2018-12-01,16.8714,16.8714,24.0,0.09341825902335468,1.0
24,2019-01-01,15.3972,15.3972,25.0,-0.08737864077669912,1.0
25,2019-02-01,25.20882,25.20882,26.0,0.6372340425531915,1.0
26,2019-03-01,20.9664,20.9664,27.0,-0.16829109811565948,1.0
27,2019-04-01,23.60358,23.60358,28.0,0.12578125000000004,1.0
28,2019-05-01,20.262059999999998,20.262059999999998,29.0,-0.14156835530881343,1.0
29,2019-06-01,29.10726,29.10726,30.0,0.43654001616814886,1.0
30,2019-07-01,22.63716,22.63716,31.0,-0.2222847495779403,1.0
31,2019-08-01,15.38082,15.38082,32.0,-0.3205499276410999,1.0
32,2019-09-01,21.35952,21.35952,33.0,0.3887113951011715,1.0
33,2019-10-01,25.02864,25.02864,34.0,0.17177914110429446,1.0
34,2019-11-01,25.56918,25.56918,35.0,0.021596858638743457,1.0
35,2019-12-01,27.15804,27.15804,36.0,0.062139654067905205,1.0
