,Fecha,ventas_21153,ventas_21159,ventas_21168,totales_ventas,edad_ventas_21153,diff_ventas_21153,fraccion_ventas_21153,edad_ventas_21159,diff_ventas_21159,fraccion_ventas_21159,edad_ventas_21168,diff_ventas_21168,fraccion_ventas_21168
0,2017-01-01,,,,0.0,,,,,,,,,
1,2017-02-01,,,,0.0,,,,,,,,,
2,2017-03-01,,,,0.0,,,,,,,,,
3,2017-04-01,,,,0.0,,,,,,,,,
4,2017-05-01,,,,0.0,,,,,,,,,
5,2017-06-01,,,,0.0,,,,,,,,,
6,2017-07-01,,,,0.0,,,,,,,,,
7,2017-08-01,,,,0.0,,,,,,,,,
8,2017-09-01,,,,0.0,,,,,,,,,
9,2017-10-01,,,,0.0,,,,,,,,,
10,2017-11-01,,,,0.0,,,,,,,,,
11,2017-12-01,,,,0.0,,,,,,,,,
12,2018-01-01,,,,0.0,,,,,,,,,
13,2018-02-01,,,,0.0,,,,,,,,,
14,2018-03-01,,,,0.0,,,,,,,,,
15,2018-04-01,,,,0.0,,,,,,,,,
16,2018-05-01,,,,0.0,,,,,,,,,
17,2018-06-01,,,,0.0,,,,,,,,,
18,2018-07-01,,,,0.0,,,,,,,,,
19,2018-08-01,,,,0.0,,,,,,,,,
20,2018-09-01,,,,0.0,,,,,,,,,
21,2018-10-01,,,,0.0,,,,,,,,,
22,2018-11-01,,,,0.0,,,,,,,,,
23,2018-12-01,,,,0.0,,,,,,,,,
24,2019-01-01,,,,0.0,,,,,,,,,
25,2019-02-01,0.73163,0.74035,0.73818,2.2101599999999997,1.0,,0.3310303326456004,1.0,,0.3349757483621096,1.0,,0.3339939189922902
26,2019-03-01,0.88452,0.86594,0.8026,2.55306,2.0,0.20897174801470686,0.34645484242438485,2.0,0.16963598298102261,0.339177300964333,2.0,0.08726868785391102,0.31436785661128214
27,2019-04-01,0.39636,0.42584,0.41275999999999996,1.23496,3.0,-0.5518925518925519,0.3209496663859558,3.0,-0.5082338268240294,0.3448208848869599,3.0,-0.48572140543234493,0.3342294487270842
28,2019-05-01,0.27952,0.25878,0.23691,0.77521,4.0,-0.29478252094055907,0.36057326401878204,4.0,-0.39230696975389817,0.3338192231782356,4.0,-0.42603449946700256,0.30560751280298243
29,2019-06-01,0.9347099999999999,0.7326900000000001,0.67918,2.34658,5.0,2.3439825414997135,0.39832863145513897,5.0,1.8313239044748437,0.31223738376701415,5.0,1.8668270651302181,0.28943398477784693
30,2019-07-01,0.46084,0.42588,0.28721,1.17393,6.0,-0.5069700762803435,0.39256173707120534,6.0,-0.418744625967326,0.36278142649050626,6.0,-0.5771224123207397,0.2446568364382885
31,2019-08-01,0.50997,0.42478,0.35599,1.29074,7.0,0.10660966929953998,0.3950989354943676,7.0,-0.00258288719827179,0.3290980367851,7.0,0.23947634135301676,0.2758030277205324
32,2019-09-01,0.70759,0.70865,0.7119599999999999,2.1282,8.0,0.38751299096025255,0.33248284935626354,8.0,0.668275342530251,0.3329809228455972,8.0,0.9999438186465911,0.33453622779813924
33,2019-10-01,0.8298800000000001,0.52305,0.61694,1.9698700000000002,9.0,0.17282607159513277,0.4212866838928457,9.0,-0.2619064418260072,0.2655251361764989,9.0,-0.13346255407607155,0.3131881799306553
34,2019-11-01,0.49577,0.40073,0.392,1.2885,10.0,-0.4026003759579699,0.3847652308886302,10.0,-0.23385909568874874,0.3110050446255336,10.0,-0.3646059584400428,0.30422972448583624
35,2019-12-01,0.25441,0.14194,0.14085,0.5372,11.0,-0.48683865502148166,0.4735852568875652,11.0,-0.6457964215307064,0.26422189128816087,11.0,-0.640688775510204,0.262192851824274
