,Fecha,ventas_20638,totales_ventas,edad_ventas_20638,diff_ventas_20638,fraccion_ventas_20638
0,2017-01-01,,0.0,,,
1,2017-02-01,,0.0,,,
2,2017-03-01,,0.0,,,
3,2017-04-01,,0.0,,,
4,2017-05-01,,0.0,,,
5,2017-06-01,,0.0,,,
6,2017-07-01,,0.0,,,
7,2017-08-01,,0.0,,,
8,2017-09-01,,0.0,,,
9,2017-10-01,,0.0,,,
10,2017-11-01,,0.0,,,
11,2017-12-01,,0.0,,,
12,2018-01-01,,0.0,,,
13,2018-02-01,,0.0,,,
14,2018-03-01,,0.0,,,
15,2018-04-01,,0.0,,,
16,2018-05-01,,0.0,,,
17,2018-06-01,,0.0,,,
18,2018-07-01,4.83996,4.83996,1.0,,1.0
19,2018-08-01,8.08473,8.08473,2.0,0.6704125653931027,1.0
20,2018-09-01,12.70716,12.70716,3.0,0.5717482216474761,1.0
21,2018-10-01,6.0363500000000005,6.0363500000000005,4.0,-0.5249646655901082,1.0
22,2018-11-01,5.8188,5.8188,5.0,-0.036039991054196675,1.0
23,2018-12-01,6.76144,6.76144,6.0,0.16199903760225473,1.0
24,2019-01-01,3.67982,3.67982,7.0,-0.4557638609526965,1.0
25,2019-02-01,7.01523,7.01523,8.0,0.9064057481072444,1.0
26,2019-03-01,6.8701799999999995,6.8701799999999995,9.0,-0.020676442540016556,1.0
27,2019-04-01,5.94571,5.94571,10.0,-0.13456270432506856,1.0
28,2019-05-01,5.25688,5.25688,11.0,-0.11585327908693836,1.0
29,2019-06-01,3.75229,3.75229,12.0,-0.28621349545738156,1.0
30,2019-07-01,8.0847,8.0847,13.0,1.1546042550016122,1.0
31,2019-08-01,3.6617,3.6617,14.0,-0.5470827612651057,1.0
32,2019-09-01,5.03934,5.03934,15.0,0.37622962012180133,1.0
33,2019-10-01,6.77953,6.77953,16.0,0.3453210142598039,1.0
34,2019-11-01,6.87019,6.87019,17.0,0.013372608425657788,1.0
35,2019-12-01,8.33849,8.33849,18.0,0.2137204356793626,1.0
