,Fecha,ventas_20232,totales_ventas,edad_ventas_20232,diff_ventas_20232,fraccion_ventas_20232
0,2017-01-01,9.69969,9.69969,1,,1.0
1,2017-02-01,21.65163,21.65163,2,1.2321981424148607,1.0
2,2017-03-01,18.217290000000002,18.217290000000002,3,-0.15861808094817798,1.0
3,2017-04-01,18.99261,18.99261,4,0.04255956841001033,1.0
4,2017-05-01,21.30492,21.30492,5,0.12174787983326148,1.0
5,2017-06-01,22.025640000000003,22.025640000000003,6,0.03382880574064599,1.0
6,2017-07-01,19.986330000000002,19.986330000000002,7,-0.09258800198314329,1.0
7,2017-08-01,29.56044,29.56044,8,0.4790329190001364,1.0
8,2017-09-01,30.2211,30.2211,9,0.02234946435168083,1.0
9,2017-10-01,34.11408,34.11408,10,0.12881662149954837,1.0
10,2017-11-01,25.45998,25.45998,11,-0.2536811779769526,1.0
11,2017-12-01,16.47828,16.47828,12,-0.35277718207162767,1.0
12,2018-01-01,18.49575,18.49575,13,0.12243207422133859,1.0
13,2018-02-01,20.30028,20.30028,14,0.09756457564575644,1.0
14,2018-03-01,22.929270000000002,22.929270000000002,15,0.1295051102743411,1.0
15,2018-04-01,17.0352,17.0352,16,-0.25705441123943334,1.0
16,2018-05-01,28.79877,28.79877,17,0.6905448717948719,1.0
17,2018-06-01,15.50367,15.50367,18,-0.46165513318797996,1.0
18,2018-07-01,23.22957,23.22957,19,0.49832717027645707,1.0
19,2018-08-01,32.07477,32.07477,20,0.38077329886003064,1.0
20,2018-09-01,29.46216,29.46216,21,-0.0814537407438931,1.0
21,2018-10-01,30.71796,30.71796,22,0.042624166048925154,1.0
22,2018-11-01,18.59949,18.59949,23,-0.3945076430856737,1.0
23,2018-12-01,37.17714,37.17714,24,0.9988257742551007,1.0
24,2019-01-01,26.448240000000002,26.448240000000002,25,-0.2885886326920252,1.0
25,2019-02-01,19.31202,19.31202,26,-0.26981833195706034,1.0
26,2019-03-01,35.82033,35.82033,27,0.854820469324286,1.0
27,2019-04-01,20.69886,20.69886,28,-0.42214770215684777,1.0
28,2019-05-01,28.877940000000002,28.877940000000002,29,0.3951463993669218,1.0
29,2019-06-01,28.89978,28.89978,30,0.0007562866326336787,1.0
30,2019-07-01,24.88941,24.88941,31,-0.1387681843944832,1.0
31,2019-08-01,54.56724,54.56724,32,1.1923878468794558,1.0
32,2019-09-01,64.63002,64.63002,33,0.18441064638783278,1.0
33,2019-10-01,58.95981,58.95981,34,-0.08773337838979478,1.0
34,2019-11-01,37.08432,37.08432,35,-0.37102375329906934,1.0
35,2019-12-01,28.2828,28.2828,36,-0.23733804475853937,1.0
