,Fecha,ventas_20033,ventas_20095,ventas_20119,ventas_20242,totales_ventas,edad_ventas_20033,diff_ventas_20033,fraccion_ventas_20033,edad_ventas_20095,diff_ventas_20095,fraccion_ventas_20095,edad_ventas_20119,diff_ventas_20119,fraccion_ventas_20119,edad_ventas_20242,diff_ventas_20242,fraccion_ventas_20242
0,2017-01-01,196.83573,51.856410000000004,56.51433,33.0483,338.25477,1,,0.5819156075759109,1,,0.15330577599836953,1,,0.16707622482308232,1,,0.09770239160263726
1,2017-02-01,184.26408,66.16842,71.64287999999999,29.92955,352.00493,2,-0.06386873968460911,0.5234701684433795,2,0.27599307395170614,0.18797583317938188,2,0.267694052110323,0.20352805854168005,2,-0.09436945319426411,0.08502593983555855
2,2017-03-01,191.65965,70.54329,59.74613,30.11297,352.06204,3,0.040135711745881195,0.5443916930095616,3,0.06611719004322608,0.2003717583412287,3,-0.1660562780279072,0.16970341363698282,3,0.006128391506053439,0.08553313501222681
3,2017-04-01,238.15428,55.62383,66.58964,37.259,397.62675,4,0.24258955914820882,0.5989392816252931,4,-0.21149367998005197,0.1398895572292357,4,0.11454315116309628,0.167467706838134,4,0.23730737951122055,0.09370345430733722
4,2017-05-01,240.14991,92.66305,84.55035,33.43269,450.79599999999994,5,0.008379568068228736,0.532724136860132,5,0.6658876240632837,0.20555428619597338,5,0.2697222871305505,0.18755789758560415,5,-0.10269491934834535,0.07416367935829069
5,2017-06-01,231.40572,100.10923,88.28171999999999,40.94557,460.74224,6,-0.03641138154080509,0.5022455071625298,6,0.08035759669037441,0.2172781683745775,6,0.0441319284899471,0.19160761123182454,6,0.22471658726832916,0.0888687132310682
6,2017-07-01,214.11936,41.79636,86.8124,33.52004,376.24816,7,-0.07470152423198528,0.5690907830619025,7,-0.5824924435039606,0.11108721435342037,7,-0.016643536170341904,0.23073175959186087,7,-0.18135124263748179,0.08909024299281623
7,2017-08-01,275.02839,47.47476,105.39227,38.11518,466.0106,8,0.28446297429620565,0.5901762535015298,8,0.13585872071156443,0.10187485005705879,8,0.21402322709658989,0.2261585251494279,8,0.13708635192559437,0.0817903712919835
8,2017-09-01,400.73942999999997,155.36442,156.98268,61.35291,774.4394399999999,9,0.457083866869162,0.5174574141007076,9,2.2725688344712007,0.20061532506660562,9,0.4895084810299654,0.2027049138922987,9,0.6096712648346406,0.07922234694038828
9,2017-10-01,434.63784,159.94396,118.00157,61.10834,773.69171,10,0.08458965467910162,0.5617713546394338,10,0.029476118148543975,0.20672828457732864,10,-0.24831471854092432,0.15251755767164676,10,-0.003986281987276611,0.0789828031115908
10,2017-11-01,259.33089,99.67243,89.18749,50.68625,498.87706000000003,11,-0.40334028440781866,0.5198292541252548,11,-0.3768290468736675,0.19979357238835557,11,-0.24418386975698717,0.17877649054458425,11,-0.1705510246228256,0.10160068294180534
11,2017-12-01,242.85261,72.26315,69.5856,31.99998,416.70134,12,-0.06354152411230306,0.5827977659011128,12,-0.2749935965241342,0.17341712892019975,12,-0.21978295386494226,0.16699154363170512,12,-0.3686654664726627,0.0767935615469823
12,2018-01-01,171.61053,97.01062,44.45214,20.28495,333.35823999999997,13,-0.2933552165653068,0.5147931246577256,13,0.3424632056587626,0.29101011572415314,13,-0.36118765951576187,0.13334645635278133,13,-0.3660949163093228,0.060850303265340015
13,2018-02-01,163.39323000000002,80.88316,52.853410000000004,36.99696,334.12676000000005,14,-0.047883425335263484,0.4890156957197921,14,-0.1662442730496929,0.2420732778182747,14,0.18899585036850877,0.15818370848237356,14,0.8238625187639114,0.1107273179795596
14,2018-03-01,228.00414,94.4376,89.6347,43.383,455.45944,15,0.39543198944044367,0.5006025124871712,15,0.16758049512407774,0.2073457957090537,15,0.6959113896340839,0.1968006196117046,15,0.17260985767479275,0.0952510721920705
15,2018-04-01,190.81062,95.359,80.46681,34.44606,401.08249,16,-0.16312651165018321,0.47573909297311884,16,0.009756707074300822,0.23775408395415115,16,-0.10228058999472303,0.2006240910691464,16,-0.20600096812115343,0.08588273200358361
16,2018-05-01,246.47805,109.95083,81.20719,44.78072,482.41679,17,0.2917417804103356,0.510923448580635,17,0.15301995616564773,0.22791667346403927,17,0.009201060660911024,0.16833408721118517,17,0.3000244440147871,0.09282579074414056
17,2018-06-01,175.15407000000002,78.07804,69.78219,19.05322,342.06752000000006,18,-0.2893725425042919,0.5120453119898668,18,-0.28988221371316614,0.2282532992316838,18,-0.14068951283747164,0.2040012159002994,18,-0.5745218031331341,0.05570017287814989
18,2018-07-01,207.81852,86.23397,86.32596,17.96121,398.33966000000004,19,0.1864898143674308,0.5217118476227046,19,0.10445869286677788,0.21648351560073129,19,0.2370772542392263,0.21671444917134283,19,-0.05731367191477338,0.045090187605221134
