,Fecha,ventas_20002,ventas_20026,ventas_20168,ventas_20180,ventas_20222,ventas_20280,ventas_20288,ventas_20332,ventas_20126,ventas_20085,ventas_20174,totales_ventas,edad_ventas_20002,diff_ventas_20002,fraccion_ventas_20002,edad_ventas_20026,diff_ventas_20026,fraccion_ventas_20026,edad_ventas_20168,diff_ventas_20168,fraccion_ventas_20168,edad_ventas_20180,diff_ventas_20180,fraccion_ventas_20180,edad_ventas_20222,diff_ventas_20222,fraccion_ventas_20222,edad_ventas_20280,diff_ventas_20280,fraccion_ventas_20280,edad_ventas_20288,diff_ventas_20288,fraccion_ventas_20288,edad_ventas_20332,diff_ventas_20332,fraccion_ventas_20332,edad_ventas_20126,diff_ventas_20126,fraccion_ventas_20126,edad_ventas_20085,diff_ventas_20085,fraccion_ventas_20085,edad_ventas_20174,diff_ventas_20174,fraccion_ventas_20174
0,2017-01-01,550.15707,184.40019999999998,55.35815,32.26771,32.6154,26.01653,34.21022,18.94275,,,,933.96803,1,,0.58905342830632,1,,0.19743737909315803,1,,0.05927199670849547,1,,0.03454905196273153,1,,0.034921323805912285,1,,0.027855910656813383,1,,0.03662889831464574,1,,0.020282011151923476,,,,,,,,,
1,2017-02-01,505.88633,150.54726,55.59547,49.96356,37.12359,21.76645,20.36892,20.404,,,,861.65558,2,-0.08046927398388244,0.5871096778599171,2,-0.18358407420382403,0.17471860392292707,2,0.004286992972127805,0.06452168510299672,2,0.5484073707120833,0.05798553524135479,2,0.13822274140436722,0.04308402436156684,2,-0.1633607556426626,0.02526119543031335,2,-0.4045954688394287,0.023639282879129035,2,0.07714033073339403,0.02367999520179513,,,,,,,,,
2,2017-03-01,834.73521,259.71343,79.81617,42.08955,21.64078,21.63495,20.45961,22.71718,,,,1302.80688,3,0.6500450012159847,0.6407206031948496,3,0.725128906364686,0.1993491391448593,3,0.4356595960066531,0.061264774714729776,3,-0.1575950552762853,0.03230682202108113,3,-0.4170612271065379,0.016610888637616037,3,-0.006041407762864366,0.016606413684275293,3,0.004452371554309318,0.015704253879899682,3,0.11336894726524206,0.017437104722689212,,,,,,,,,
3,2017-04-01,522.35365,220.42147,68.43478,27.25857,33.7362,13.78239,23.75375,17.56905,,,,927.3098600000001,4,-0.37422832565071745,0.5633000063215116,4,-0.15128967339116817,0.23769990971518407,4,-0.14259504057887012,0.07379925842695126,4,-0.3523672740620891,0.02939531992035542,4,0.5589179317935858,0.03638071960110507,4,-0.3629571595959316,0.0148627665837609,4,0.16100697911641515,0.02561576342992837,4,-0.22661835667983432,0.018946256001203306,,,,,,,,,
4,2017-05-01,843.43785,272.67047,65.05546,46.1561,41.48075,40.13634,35.116910000000004,22.03698,,,,1366.09086,5,0.6146873866010125,0.6174097746324135,5,0.23704133721637927,0.1995990735198975,5,-0.049380154360107634,0.047621620131475,5,0.6932693094318596,0.033786991298660765,5,0.22956201350478134,0.03036456154900268,5,1.9121465870578325,0.029380432279592292,5,0.4783733094774511,0.02570613055708462,5,0.2543068634900577,0.016131416031873604,,,,,,,,,
5,2017-06-01,968.15756,342.51809000000003,73.30606,72.68816,43.06758,26.43067,24.055960000000002,13.97454,,,,1564.1986200000001,6,0.147870658164084,0.6189479696638525,6,0.25616129242011426,0.21897352779917426,6,0.1268240974700664,0.04686493074645469,6,0.5748332289773181,0.046469904186464496,6,0.03825461207909691,0.027533319266066093,6,-0.34147782284084693,0.016897259505317806,6,-0.314975036243223,0.01537909552688392,6,-0.36585956877938813,0.008933993305786191,,,,,,,,,
6,2017-07-01,845.39319,230.6485,60.08255,35.86903,27.94361,20.245639999999998,15.82573,14.37444,,,,1250.38269,7,-0.12680205688834364,0.6761075603181935,7,-0.3266092894538797,0.1844623264898205,7,-0.18038767872669742,0.0480513289895272,7,-0.5065354522662288,0.02868644158853479,7,-0.3511683266159835,0.02234804610099009,7,-0.23400958053655097,0.016191554923077188,7,-0.3421285203334226,0.012656709123188519,7,0.02861632654813687,0.011496032466668265,,,,,,,,,
7,2017-08-01,619.71078,248.15326,59.92419,45.917320000000004,40.64342,27.23044,19.48249,33.58629,,,,1094.6481899999999,8,-0.26695555709409013,0.5661278076931732,8,0.07589366503575777,0.22669681662744998,8,-0.0026357070397310823,0.05474287588234171,8,0.28013832545792294,0.04194710265770412,8,0.45447993297931083,0.03712920769548799,8,0.3450026771196171,0.024875974078941293,8,0.23106422262985646,0.017797946571308905,8,1.3365285882441331,0.030682268793592947,,,,,,,,,
8,2017-09-01,1065.34529,249.6809,67.86972,42.67701,38.40206,28.33379,33.9584,29.33196,,,,1555.59913,9,0.7191007876287063,0.6848456452916633,9,0.006156034379721707,0.16050465392070515,9,0.13259303129504124,0.043629312135189995,9,-0.07056836069700934,0.027434452216491018,9,-0.05514693399325156,0.024686347053948274,9,0.04051899271550511,0.01821406907060947,9,0.7430215542263848,0.02182978850084597,9,-0.12666864961863902,0.018855731810546845,,,,,,,,,
9,2017-10-01,857.45269,334.5991,73.62256,51.984989999999996,49.13075,27.32144,21.8901,28.66684,,,,1444.6684699999998,10,-0.1951410514050332,0.5935290399187573,10,0.3401069124630679,0.23160960936594682,10,0.08476298414079197,0.050961560751720425,10,0.21810290833401855,0.0359840275326283,10,0.279377981285379,0.03400832164628055,10,-0.035729424125752376,0.01891190994152451,10,-0.35538482378439495,0.015152334569882322,10,-0.02267560708524075,0.019843196273259846,,,,,,,,,
10,2017-11-01,750.41853,217.9694,108.75295,52.50385,45.5922,21.56153,14.36505,20.44358,,,,1231.60709,11,-0.12482806485801559,0.6093002679937479,11,-0.3485654922562553,0.1769796567182802,11,0.4771688189055095,0.0883016595820344,11,0.009980957964981886,0.042630357056486254,11,-0.07202312197554486,0.037018461788816105,11,-0.21082014710791225,0.017506825167757034,11,-0.3437649896528568,0.011663662962511851,11,-0.2868561724975616,0.016599108730366272,,,,,,,,,
11,2017-12-01,820.58984,280.69245,80.32016,52.89635,23.37866,14.414900000000001,21.59798,12.113620000000001,,,,1306.00396,12,0.09350956458924321,0.6283210963617598,12,0.28776080495702605,0.21492465459293095,12,-0.2614438504886534,0.06150070172834698,12,0.007475642262424533,0.04050244227437105,12,-0.4872223757572567,0.01790091049953631,12,-0.3314528236168769,0.011037409105558916,12,0.5035088635264061,0.016537453684290514,12,-0.40746092416298907,0.009275331753205404,,,,,,,,,
12,2018-01-01,984.80167,250.81615,65.9012,36.85369,25.29675,10.80108,10.93999,19.632559999999998,,,,1405.04309,13,0.20011438357559969,0.7009049594343758,13,-0.10643784683200426,0.17851135796838802,13,-0.17951856669608227,0.046903330203203954,13,-0.3032848202191644,0.026229579905624106,13,0.0820444798803695,0.01800425209735027,13,-0.25070031703306994,0.007687365659369209,13,-0.4934716116970198,0.007786230954667733,13,0.6207013262757125,0.01397292377702096,,,,,,,,,
13,2018-02-01,712.00087,197.61244,64.01645,35.3759,28.85609,21.42802,20.1328,7.25831,,,,1086.68088,14,-0.2770109031192037,0.6552069545936983,14,-0.21212234539123578,0.18184956010268627,14,-0.02859963096271383,0.05891007302898346,14,-0.04009883406519127,0.032554083403031814,14,0.14070345004793103,0.026554336724871796,14,0.9838775381721085,0.019718778893026995,14,0.8402941867405729,0.018526874237448625,14,-0.6302922288280285,0.006679339016252867,,,,,,,,,
14,2018-03-01,966.86044,203.14786,57.81785,56.00428,31.77441,24.61745,16.31093,8.93137,,,,1365.46459,15,0.3579483968888972,0.708081664717501,15,0.028011495632562486,0.1487756339400936,15,-0.09682823711717856,0.042342987451618935,15,0.5831195814099429,0.041014816795798416,15,0.10113359086418158,0.02327003587841117,15,0.14884389691628072,0.01802862570020948,15,-0.18983300882142576,0.011945333565918394,15,0.23050269277559096,0.006540901950448967,,,,,,,,,
15,2018-04-01,999.20934,317.66739,69.50571,6.21856,18.13179,0.20299,15.842080000000001,5.14952,75.86909,,,1507.7964699999998,16,0.03345767254682584,0.6626951049964988,16,0.5637250129043939,0.21068320315141742,16,0.20214968214833298,0.04609754126828537,16,-0.8889627721309871,0.0041242701675777245,16,-0.42935871979999,0.01202535644615218,16,-0.9917542231222162,0.00013462692348656318,16,-0.028744528975355666,0.01050677615659891,16,-0.4234344786969972,0.003415262008140927,1.0,,0.05031785888184233,,,,,,
16,2018-05-01,1103.39191,378.08331,76.08803,60.10465,36.28202,38.42521,25.68197,25.70007,163.02907,,,1906.78624,17,0.10426500817136082,0.5786657606675408,17,0.19018609370008036,0.19828300732860335,17,0.09470185974648716,0.03990380694167376,17,8.665364650337056,0.03152144101899959,17,1.0010169983217325,0.019027838170260766,17,188.29607369821173,0.02015181838106824,17,0.6211236150808478,0.01346872001761456,17,3.990770013515823,0.013478212429307232,2.0,1.148820685736444,0.08549939504493173,,,,,,
17,2018-06-01,1033.82845,317.87268,54.90167,62.3254,44.48765,25.136390000000002,21.59404,30.99513,106.87716999999999,,,1698.0185799999997,18,-0.06304510606752597,0.6088440151226143,18,-0.15925228225493473,0.18720212119233703,18,-0.2784453743906893,0.03233278519249184,18,0.03694805643157397,0.036704780933551395,18,0.22616243527785934,0.02619974276135424,18,-0.3458359759126885,0.014803365696976064,18,-0.15917509443395503,0.012717198889543367,18,0.2060329018559093,0.018253704856397983,3.0,-0.34442875739891055,0.06294228535473388,,,,,,
18,2018-07-01,977.40239,330.87172,55.2363,40.19261,33.5761,21.70401,21.03149,23.72077,18.540219999999998,,,1522.27561,19,-0.05457971291078322,0.6420666425838617,19,0.04089385725127425,0.21735336086741874,19,0.006095078710720404,0.036285347828702325,19,-0.3551166939963482,0.02640297836736674,19,-0.24527144050090316,0.022056518398793763,19,-0.13655023652958925,0.014257608712524798,19,-0.02605116967459531,0.013815822747104254,19,-0.23469364380791427,0.015582441079772672,4.0,-0.8265277795061379,0.012179279414455046,,,,,,
19,2018-08-01,1161.8843,352.77241,62.13116,48.63834,36.61469,22.46634,25.279889999999998,17.4549,73.55679,,,1800.7988200000002,20,0.18874714435678838,0.6452049429930212,20,0.06619087905125284,0.19589773498407775,20,0.12482479818525138,0.034501999507085414,20,0.21013141470534005,0.02700931356674256,20,0.09049859870562711,0.020332471119677877,20,0.035123924104347476,0.012475763394824969,20,0.20200185531315168,0.014038153356853041,20,-0.26415120588412616,0.009692865080842288,5.0,2.9674173229875382,0.04084675599687476,,,,,,
20,2018-09-01,954.2357499999999,397.8142,53.28398,33.82756,30.55605,24.31392,17.54698,6.77391,117.88675,,,1636.2390999999998,21,-0.17871706330828294,0.5831884533256784,21,0.1276794576990872,0.24312718110696663,21,-0.1423952168283998,0.03256491059283451,21,-0.30450833642760017,0.02067397118184011,21,-0.1654701978905189,0.018674562904651283,21,0.08223769425727559,0.014859637567639108,21,-0.30589175823154285,0.010723970598184583,21,-0.6119192891394393,0.004139926738091029,6.0,0.6026630580263221,0.07204738598411443,,,,,,
21,2018-10-01,1378.49032,328.17556,48.05145,35.89656,20.76856,16.07054,15.75854,32.57513,59.20375,204.5559,,2139.5463099999997,22,0.44460142056090457,0.6442909478318327,22,-0.175053178091682,0.15338558388109863,22,-0.09820081007462275,0.022458709949587402,22,0.06116314626298801,0.016777650398228587,22,-0.3203126713040461,0.009706992507210561,22,-0.3390395296192469,0.007511190538334271,22,-0.10192295198376024,0.007365365230164147,22,3.8089109539394532,0.015225251188884062,7.0,-0.4977913124248485,0.027671170155695302,1.0,,0.09560713831896447,,,
22,2018-11-01,1766.81068,307.11433999999997,25.54867,28.79594,25.84745,15.03506,18.29957,17.16387,148.01975000000002,148.08486,,2500.72019,23,0.28169973656398245,0.7065207403312084,23,-0.06417668640528883,0.12281035728351518,23,-0.46830595122519714,0.010216524864383169,23,-0.19780781222490398,0.01151505878792461,23,0.24454704611200764,0.010336002445759435,23,-0.06443342911937007,0.006012292002968952,23,0.16124780595156654,0.007317719940510417,23,-0.4730989561668672,0.006863570769986865,8.0,1.5001752422777277,0.05919084853711683,2.0,-0.2760665422019116,0.059216885036626185,,,
23,2018-12-01,1009.45458,223.97681,18.55347,39.27859,21.65991,13.59347,10.15418,6.18151,74.44214,91.4914,,1508.78606,24,-0.4286571892354647,0.6690508394543359,24,-0.27070546429059605,0.14844835589215347,24,-0.2737989883622122,0.01229695216033478,24,0.36403222120896206,0.026033240259391053,24,-0.1620097920684632,0.014355852412899415,24,-0.09588189205763062,0.00900954108762113,24,-0.44511373764520146,0.006730033017404735,24,-0.6398533664027984,0.004097008955663337,9.0,-0.49707968024537275,0.04933909582913299,3.0,-0.3821691157353966,0.06063908093106322,,,
24,2019-01-01,1266.7875099999999,191.74673,23.685480000000002,33.48516,22.03666,17.23796,15.8087,12.99561,104.55445,202.91539,,1891.25365,25,0.25492274253686575,0.669813649797847,25,-0.14389918313418246,0.10138604623446464,25,0.2766064784646754,0.012523692948325572,25,-0.14749587497921898,0.017705271844419175,25,0.017393885754834682,0.011651879693662454,25,0.2681059361590529,0.00911456800096592,25,0.5568662363676831,0.008358847053646135,25,1.1023358370365814,0.0068714262626803115,10.0,0.40450623799906893,0.055283145124399365,4.0,1.2178629904012837,0.10729147303958937,,,
25,2019-02-01,1043.01349,263.67957,24.20983,30.57289,16.54349,16.74057,13.65936,16.2943,127.54216,163.80988,,1716.06554,26,-0.17664684742589534,0.6077935053692647,26,0.3751450676629531,0.15365355451400767,26,0.022138035623512728,0.014107753716679142,26,-0.08697196011606334,0.017815689020828425,26,-0.24927416405208422,0.009640360239388059,26,-0.028854342393183376,0.009755204337941546,26,-0.13595931354254306,0.007959695991564517,26,0.25383110142578924,0.00949515016774942,11.0,0.21986352565577066,0.07432242943355181,5.0,-0.19271830490531058,0.09545665720902477,,,
26,2019-03-01,1083.62552,255.16212,40.286500000000004,46.89348,23.38034,21.86737,16.72271,20.77734,99.61729,192.12332,,1800.4559899999997,27,0.03893720492531693,0.6018617094883837,27,-0.032302275068182285,0.1417208315100221,27,0.6640554683779276,0.022375720497339126,27,0.533825555909173,0.026045335326413618,27,0.41326527836629406,0.012985788116931424,27,0.30625002613411606,0.012145462105963503,27,0.2242674620187183,0.009288041525524877,27,0.2751293397077505,0.011540043253153887,12.0,-0.21894619002845803,0.05532892253589604,6.0,0.17284329858492062,0.10670814564037194,,,
27,2019-04-01,1287.62346,215.64691,21.0079,33.83443,23.8763,14.497069999999999,7.34193,7.43337,109.48113,138.38682,,1859.1293199999998,28,0.18825501636395567,0.6925948862987111,28,-0.154863151317288,0.11599349635344357,28,-0.47853747533292795,0.011299859441730498,28,-0.27848327741937684,0.018199072886441275,28,0.02121269408400392,0.012842732209720625,28,-0.33704556149184844,0.007797773852547278,28,-0.560960514175035,0.003949122807659233,28,-0.6422366866981047,0.003998307121529341,13.0,0.09901734929749641,0.05888838867863157,7.0,-0.27969795650002305,0.07443636034958559,,,
28,2019-05-01,1034.98927,195.64338,24.03394,35.40797,22.74626,13.35995,19.87647,10.34983,178.00421,219.0641,,1753.47538,29,-0.19620191604772405,0.5902502434907299,29,-0.09276056865363841,0.11157463756348834,29,0.14404295526920835,0.013706459910489304,29,0.04650706395822248,0.0201930237537752,29,-0.04732894125136646,0.012972101153766983,29,-0.07843791883463345,0.007619126080914806,29,1.707254087140575,0.011335471388255249,29,0.39234694358009903,0.005902466677347931,14.0,0.6258894112620139,0.10151508942201401,8.0,0.5829838419583598,0.12493138055921833,,,
29,2019-06-01,928.36431,243.76351,20.35552,42.26741,29.91593,13.5326,11.47983,26.76586,87.01294,115.93239,73.99801,1593.3883100000003,30,-0.10302035305158283,0.5826353213298018,30,0.2459583861207059,0.15298437202667814,30,-0.15305106029223683,0.012774990171730326,30,0.19372587584094766,0.026526747896123318,30,0.3152021475178777,0.018775040467066056,30,0.012922952555960229,0.00849297055530676,30,-0.42244120812196534,0.007204665634831975,30,1.5861159072177995,0.016798077299814,15.0,-0.5111748199663367,0.05460874756888356,9.0,-0.4707832547642448,0.07275840375658334,1.0,,0.04644066329318054
30,2019-07-01,1066.44999,231.15919,17.81163,41.75353,26.889760000000003,25.42048,26.96718,13.27303,92.99375,207.87034,171.23157999999998,1921.8204600000001,31,0.14874083214164063,0.5549165555246508,31,-0.051707164866472435,0.12028136592946875,31,-0.12497298030214889,0.009268103015200493,31,-0.012157830347305415,0.021726030536692274,31,-0.10115580561928032,0.0139918169046863,31,0.8784623797348625,0.013227291793948328,31,1.3490922774988827,0.014032101625143484,31,-0.5041059767928249,0.00690648802854352,16.0,0.06873471922681851,0.048388365060906886,10.0,0.7930307483525527,0.10816324642521497,2.0,1.3140024981752887,0.08909863515554411
