,Fecha,ventas_20077,totales_ventas,edad_ventas_20077,diff_ventas_20077,fraccion_ventas_20077
0,2017-01-01,101.87181,101.87181,1,,1.0
1,2017-02-01,154.27428,154.27428,2,0.5143961808472826,1.0
2,2017-03-01,184.77117,184.77117,3,0.19767967803836134,1.0
3,2017-04-01,236.05244,236.05244,4,0.27753934772399813,1.0
4,2017-05-01,216.87942,216.87942,5,-0.08122356201867678,1.0
5,2017-06-01,206.63219,206.63219,6,-0.04724851256057399,1.0
6,2017-07-01,136.60134,136.60134,7,-0.33891549036962737,1.0
7,2017-08-01,184.16979999999998,184.16979999999998,8,0.34822835559299775,1.0
8,2017-09-01,119.0547,119.0547,9,-0.35356013852434,1.0
9,2017-10-01,146.44026,146.44026,10,0.2300250221116848,1.0
10,2017-11-01,139.04438,139.04438,11,-0.050504417296172555,1.0
11,2017-12-01,110.12906,110.12906,12,-0.2079574881055962,1.0
12,2018-01-01,32.44988,32.44988,13,-0.7053467994732726,1.0
13,2018-02-01,200.54323,200.54323,14,5.180091575068999,1.0
14,2018-03-01,245.74282,245.74282,15,0.22538576844503802,1.0
15,2018-04-01,167.83344,167.83344,16,-0.31703624138438713,1.0
16,2018-05-01,228.09215,228.09215,17,0.35903875890287423,1.0
17,2018-06-01,143.31405,143.31405,18,-0.37168354982843554,1.0
18,2018-07-01,135.29443,135.29443,19,-0.05595836556150638,1.0
19,2018-08-01,118.70565,118.70565,20,-0.12261243866432638,1.0
20,2018-09-01,103.83955,103.83955,21,-0.12523498249662085,1.0
21,2018-10-01,91.37198000000001,91.37198000000001,22,-0.12006571677169244,1.0
22,2018-11-01,100.84707,100.84707,23,0.10369798268572043,1.0
23,2018-12-01,52.268769999999996,52.268769999999996,24,-0.4817026414351949,1.0
24,2019-01-01,95.90904,95.90904,25,0.8349205462458752,1.0
25,2019-02-01,135.97759,135.97759,26,0.41777657246908095,1.0
26,2019-03-01,151.34118,151.34118,27,0.11298619132755638,1.0
27,2019-04-01,108.27265,108.27265,28,-0.28457905508599846,1.0
28,2019-05-01,119.95315000000001,119.95315000000001,29,0.1078804296375863,1.0
29,2019-06-01,112.37906000000001,112.37906000000001,30,-0.06314206838253099,1.0
30,2019-07-01,96.33973999999999,96.33973999999999,31,-0.14272516605851673,1.0
31,2019-08-01,64.07551,64.07551,32,-0.3349005301446734,1.0
32,2019-09-01,129.33162,129.33162,33,1.01842513621819,1.0
33,2019-10-01,116.79727,116.79727,34,-0.09691636121158917,1.0
34,2019-11-01,76.06038,76.06038,35,-0.3487828953536329,1.0
35,2019-12-01,34.58847,34.58847,36,-0.5452498396668541,1.0
