,Fecha,ventas_20120,ventas_20132,ventas_20402,ventas_20337,totales_ventas,edad_ventas_20120,diff_ventas_20120,fraccion_ventas_20120,edad_ventas_20132,diff_ventas_20132,fraccion_ventas_20132,edad_ventas_20402,diff_ventas_20402,fraccion_ventas_20402,edad_ventas_20337,diff_ventas_20337,fraccion_ventas_20337
0,2017-01-01,114.64145,67.9475,,,182.58895,1,,0.6278663084485672,1,,0.3721336915514329,,,,,,
1,2017-02-01,66.1905,104.09046000000001,,,170.28096,2,-0.4226302964590905,0.38871345334205304,2,0.5319247948783987,0.611286546657947,,,,,,
2,2017-03-01,85.53198,68.79268,,,154.32466,3,0.29220930496068176,0.5542340414033636,3,-0.3391067730894839,0.44576595859663654,,,,,,
3,2017-04-01,79.65161,79.20704,,,158.85865,4,-0.0687505421948609,0.5013992628037567,4,0.15138761856639402,0.4986007371962433,,,,,,
4,2017-05-01,80.53829,68.44864,,,148.98693,5,0.011131978374322858,0.5405728542765463,5,-0.13582631038857162,0.4594271457234537,,,,,,
5,2017-06-01,90.14238,89.78301,,,179.92539,6,0.11924874491375467,0.5009986639462057,6,0.31168435194621846,0.4990013360537943,,,,,,
6,2017-07-01,89.00454,71.90593,,,160.91047,7,-0.012622697559128093,0.5531308186471645,7,-0.19911428676761903,0.4468691813528355,,,,,,
7,2017-08-01,73.17490000000001,85.71642,,,158.89132,8,-0.17785205114255967,0.4605342821747595,8,0.19206329714392126,0.5394657178252406,,,,,,
8,2017-09-01,120.03372,112.74998000000001,0.02184,,232.80554,9,0.64036739373747,0.5155964931075093,9,0.3153836802796945,0.48430969469197344,1.0,,9.381220051722136e-05,,,
9,2017-10-01,114.12375,73.72527,16.84185,13.51889,218.20976,10,-0.04923591470796707,0.5230002086066178,10,-0.3461172232580441,0.33786421835576924,2.0,770.146978021978,0.07718192806774546,1.0,,0.061953644969867536
10,2017-11-01,83.18638,86.78775,39.74002,26.023390000000003,235.73754000000002,11,-0.27108616742790176,0.3528771022213941,11,0.177177784496415,0.3681541344666615,3.0,1.3595994501791668,0.1685773933163127,2.0,0.924964993427715,0.11039136999563158
11,2017-12-01,69.437,91.23656,11.68439,36.76425,209.12220000000002,12,-0.16528402846716014,0.3320403094458646,12,0.051260805816489015,0.43628347444699794,4.0,-0.7059792622147648,0.055873503626109516,3.0,0.4127386939211222,0.1758027124810278
12,2018-01-01,91.31521,48.42798,22.92105,23.89509,186.55933000000002,13,0.3150800005760617,0.4894700790359827,13,-0.46920423128623,0.25958487308032246,5.0,0.9616813543539714,0.12286198712227364,4.0,-0.3500454925641078,0.12808306076142104
13,2018-02-01,44.71414,83.25945,4.15397,11.56209,143.68965,14,-0.5103319589365233,0.31118553076021827,14,0.7192426774769463,0.5794394377048033,6.0,-0.8187705188025853,0.02890931949517589,5.0,-0.5161311382380229,0.08046571203980245
14,2018-03-01,87.77712,58.29197,25.15531,9.01226,180.23666,15,0.9630729787042756,0.4870103562726917,15,-0.2998756297333216,0.3234190535932035,7.0,5.055727412571588,0.1395682210267323,6.0,-0.22053365784213755,0.05000236910737249
15,2018-04-01,69.70671,80.16364,20.82005,25.50906,196.19946000000002,16,-0.20586697307908935,0.3552849228025398,16,0.37520896960593375,0.408582368167578,8.0,-0.17233975649673972,0.10611675485753119,7.0,1.8304842514530208,0.13001595417235093
16,2018-05-01,75.88747,62.36621,12.47172,18.54319,169.26859000000002,17,0.08866807800855889,0.4483257643960996,17,-0.2220137458827967,0.3684452620536391,9.0,-0.4009755019800625,0.07368006078387017,8.0,-0.27307435083848647,0.10954891276639096
17,2018-06-01,58.42198,34.55632,14.74527,21.17387,128.89744,18,-0.2301498521429163,0.4532439123694001,18,-0.44591277873066204,0.2680915928198419,10.0,0.18229642743743446,0.11439536735562786,9.0,0.14186771531759107,0.16426912745513023
18,2018-07-01,64.1266,65.41836,12.08625,18.329159999999998,159.96037,19,0.09764509864266838,0.40089054557700754,19,0.8930939405584857,0.40896604577746354,11.0,-0.18033037034927132,0.07555777721694441,10.0,-0.1343500267074466,0.11458563142858445
19,2018-08-01,59.81426,68.65725,18.37835,16.75232,163.60218,20,-0.06724728895653284,0.3656079643926505,20,0.04951041267313943,0.41965975025516167,12.0,0.5205998552073638,0.11233560579693988,11.0,-0.08602903788280518,0.10239667955524798
20,2018-09-01,73.24045,64.00751,16.13212,30.13806,183.51813999999996,21,0.2244647012267643,0.3990910653301086,21,-0.06772394758019012,0.34878028951252454,13.0,-0.12222152695971077,0.08790477061286696,12.0,0.7990379839926648,0.1642238745445001
21,2018-10-01,80.80362,68.40392,16.68573,18.90246,184.79573,22,0.10326493078619807,0.43725912930996835,22,0.06868584639521211,0.3701596351820467,14.0,0.034317250305601434,0.09029283306491985,13.0,-0.37280435436122955,0.10228840244306511
22,2018-11-01,70.69173,79.17867,20.27517,25.10727,195.25284000000002,23,-0.1251415468762413,0.3620522497905792,23,0.15751655753062102,0.4055186598054092,15.0,0.21512034534898983,0.103840589463385,14.0,0.32825410025996604,0.12858850094062652
23,2018-12-01,76.72829,60.06763,14.06714,15.85911,166.72216999999998,24,0.08539273264354959,0.46021647870826066,24,-0.2413660143571494,0.3602857976236754,16.0,-0.30618880137626464,0.08437474152357784,15.0,-0.3683459014062461,0.09512298214448625
24,2019-01-01,71.68759,58.29638,11.54789,15.29344,156.8253,25,-0.06569545600455844,0.4571175059126302,25,-0.029487595898156825,0.3717281586580737,17.0,-0.17908757572612483,0.0736353764347972,16.0,-0.03566845806605787,0.09751895899449897
25,2019-02-01,34.16321,39.59476,11.43649,10.679780000000001,95.87423999999999,26,-0.5234431789379445,0.35633356780716074,26,-0.32080242375255547,0.41298642888851067,18.0,-0.009646783957935301,0.11928636931046338,17.0,-0.30167575117174417,0.11139363399386533
26,2019-03-01,58.08128,55.09684,12.23039,16.13867,141.54718,27,0.7001119040043369,0.4103315940310503,27,0.39151847365661513,0.3892471753940983,19.0,0.06941815189800374,0.08640504176769893,18.0,0.5111425516255953,0.11401618880715252
27,2019-04-01,66.81838,47.80113,10.67756,15.50203,140.7991,28,0.15042884729813127,0.47456539139809845,28,-0.13241612404631553,0.3394988320237842,20.0,-0.12696488010603096,0.07583542792532054,19.0,-0.03944810817743975,0.11010034865279678
28,2019-05-01,80.9412,67.1721,13.1892,20.44005,181.74255,29,0.21136130507803375,0.44536185939946366,29,0.40524083844879816,0.36960029448249737,21.0,0.23522602542153825,0.0725707876333858,20.0,0.31854021699093604,0.11246705848465316
29,2019-06-01,71.28027,72.12106,17.36278,22.83907,183.60318,30,-0.11935738536122512,0.3882300404600835,30,0.0736758267197244,0.39280942737484176,22.0,0.316439207836715,0.09456688059542324,21.0,0.1173685974349378,0.12439365156965146
30,2019-07-01,80.55904,61.397619999999996,14.53668,19.05536,175.5487,31,0.1301730478854807,0.45889852787289226,31,-0.14868666655759086,0.3497469363202348,23.0,-0.16276771346524002,0.08280710708766285,22.0,-0.16566830435740157,0.10854742871921011
31,2019-08-01,58.79113,53.9349,10.74313,14.10535,137.57451,32,-0.27021064302653053,0.4273402827311542,32,-0.1215473824555414,0.39204137452497556,24.0,-0.2609639890263801,0.07808953853442764,23.0,-0.2597699544904951,0.10252880420944258
32,2019-09-01,62.76049,77.19774,12.38766,22.18501,174.5309,33,0.06751630730690147,0.359595292294946,33,0.4313133054849457,0.4423156014207226,25.0,0.15307736199785346,0.07097688718731182,24.0,0.5728081898003239,0.12711221909701947
33,2019-10-01,98.40227,82.61955,18.03762,23.80885,222.86829,34,0.5679015571739482,0.4415265626168712,34,0.07023275551849067,0.3707102073605895,26.0,0.45609582439298463,0.0809339902056053,25.0,0.07319536930567087,0.10682923981693403
34,2019-11-01,68.61038,77.77431,14.4646,23.248639999999998,184.09793,35,-0.30275612544304104,0.37268414696460744,35,-0.058645199592590416,0.4224616213772746,27.0,-0.1980871090531899,0.07857013927315751,26.0,-0.023529485884450592,0.12628409238496055
35,2019-12-01,72.21068,40.09161,15.10782,13.82469,141.2348,36,0.05247456725935623,0.5112810723702657,36,-0.4845134595215309,0.28386495396318756,28.0,0.0444685646336573,0.10696952875636882,27.0,-0.4053548938776633,0.09788444491017795
