,Fecha,ventas_21233,ventas_21245,totales_ventas,edad_ventas_21233,diff_ventas_21233,fraccion_ventas_21233,edad_ventas_21245,diff_ventas_21245,fraccion_ventas_21245
0,2017-01-01,,,0.0,,,,,,
1,2017-02-01,,,0.0,,,,,,
2,2017-03-01,,,0.0,,,,,,
3,2017-04-01,,,0.0,,,,,,
4,2017-05-01,,,0.0,,,,,,
5,2017-06-01,,,0.0,,,,,,
6,2017-07-01,,,0.0,,,,,,
7,2017-08-01,,,0.0,,,,,,
8,2017-09-01,,,0.0,,,,,,
9,2017-10-01,,,0.0,,,,,,
10,2017-11-01,,,0.0,,,,,,
11,2017-12-01,,,0.0,,,,,,
12,2018-01-01,,,0.0,,,,,,
13,2018-02-01,,,0.0,,,,,,
14,2018-03-01,,,0.0,,,,,,
15,2018-04-01,,,0.0,,,,,,
16,2018-05-01,,,0.0,,,,,,
17,2018-06-01,,,0.0,,,,,,
18,2018-07-01,,,0.0,,,,,,
19,2018-08-01,,,0.0,,,,,,
20,2018-09-01,1.2175,1.30015,2.5176499999999997,1.0,,0.4835858836613509,1.0,,0.5164141163386492
21,2018-10-01,0.12971,0.12874,0.25844999999999996,2.0,-0.8934620123203285,0.5018765718707681,2.0,-0.9009806560781448,0.498123428129232
22,2018-11-01,0.04131,0.03747,0.07878,3.0,-0.6815203145478375,0.5243716679360243,3.0,-0.7089482678266272,0.47562833206397565
23,2018-12-01,0.02497,0.022090000000000002,0.047060000000000005,4.0,-0.3955458726700557,0.5305992350191244,4.0,-0.4104617026954897,0.46940076498087546
24,2019-01-01,0.06536,0.06151000000000001,0.12687,5.0,1.6175410492591111,0.5151730117443052,5.0,1.7845178813942963,0.4848269882556948
25,2019-02-01,0.02981,0.02692,0.05673,6.0,-0.5439106487148102,0.5254715318173806,6.0,-0.5623475857584134,0.4745284681826194
26,2019-03-01,0.12019,0.12498000000000001,0.24517,7.0,3.031868500503187,0.490231268099686,7.0,3.642644873699852,0.5097687319003141
27,2019-04-01,0.14029,0.12972,0.27001,8.0,0.1672352109160495,0.5195733491352172,8.0,0.037926068170907296,0.48042665086478287
28,2019-05-01,0.02689,0.03747,0.06436,9.0,-0.8083256112338727,0.4178060907395898,9.0,-0.7111470860314524,0.5821939092604103
29,2019-06-01,0.47375000000000006,0.04134,0.51509,10.0,16.61807363332094,0.9197421809780816,10.0,0.10328262610088065,0.08025781902191849
30,2019-07-01,0.1326,0.07781,0.21040999999999999,11.0,-0.7201055408970977,0.6301981844969345,11.0,0.882196419932269,0.3698018155030655
31,2019-08-01,0.07977,0.06824,0.14800999999999997,12.0,-0.3984162895927602,0.5389500709411527,12.0,-0.12299190335432475,0.4610499290588474
32,2019-09-01,0.01827,0.014410000000000001,0.03268,13.0,-0.7709665287702143,0.5590575275397797,13.0,-0.7888335287221571,0.44094247246022034
33,2019-10-01,0.04036,0.026910000000000003,0.06727,14.0,1.2090859332238642,0.5999702690649621,14.0,0.8674531575294935,0.40002973093503796
34,2019-11-01,0.03555,0.0269,0.06245,15.0,-0.11917740336967299,0.5692554043234588,15.0,-0.0003716090672613549,0.4307445956765413
35,2019-12-01,0.03557,0.02403,0.0596,16.0,0.0005625879043600334,0.5968120805369127,16.0,-0.10669144981412643,0.40318791946308724
