,Fecha,ventas_20465,ventas_20497,ventas_20927,totales_ventas,edad_ventas_20465,diff_ventas_20465,fraccion_ventas_20465,edad_ventas_20497,diff_ventas_20497,fraccion_ventas_20497,edad_ventas_20927,diff_ventas_20927,fraccion_ventas_20927
0,2017-01-01,15.67356,7.16061,,22.83417,1,,0.686408133074248,1,,0.3135918669257521,,,
1,2017-02-01,11.87374,0.24849,,12.12223,2,-0.24243503071414538,0.9795012963786366,2,-0.9652976492226221,0.020498703621363395,,,
2,2017-03-01,17.01057,21.485409999999998,,38.49598,3,0.4326210612662903,0.4418791260801777,3,85.46388184635197,0.5581208739198222,,,
3,2017-04-01,12.04638,11.60672,,23.6531,4,-0.29182972704618376,0.5092939191902964,4,-0.45978596638369945,0.49070608080970357,,,
4,2017-05-01,13.32477,12.4539,,25.778669999999998,5,0.10612233716685013,0.5168912903574933,5,0.07299047448374749,0.48310870964250685,,,
5,2017-06-01,10.06217,11.67083,,21.733,6,-0.2448522563616482,0.4629903832880872,6,-0.06287749219120117,0.5370096167119127,,,
6,2017-07-01,8.76426,8.59117,,17.35543,7,-0.1289890749212148,0.5049866237828737,7,-0.26387669086088994,0.4950133762171263,,,
7,2017-08-01,9.94061,7.62375,,17.56436,8,0.13422125769888152,0.5659534420838561,8,-0.112606315554226,0.4340465579161438,,,
8,2017-09-01,12.25806,4.84903,,17.10709,9,0.23312955643567154,0.7165485187720414,9,-0.3639573700606657,0.2834514812279587,,,
9,2017-10-01,13.35606,17.26902,,30.62508,10,0.08957371721136942,0.4361151056584995,10,2.561334947401852,0.5638848943415006,,,
10,2017-11-01,13.548119999999999,11.96439,,25.51251,11,0.014379989308224109,0.5310383023857708,11,-0.3071760875834298,0.4689616976142293,,,
11,2017-12-01,6.03092,7.1418,,13.17272,12,-0.5548518908896585,0.45783406919755376,12,-0.40307863585189047,0.5421659308024462,,,
12,2018-01-01,14.59928,11.29056,,25.88984,13,1.4207384611303084,0.5638999700268522,13,0.5809123750315046,0.43610002997314773,,,
13,2018-02-01,10.06611,3.12479,,13.1909,14,-0.31050640853521544,0.7631101744384386,14,-0.7232387056089334,0.23688982556156138,,,
14,2018-03-01,17.79891,19.10614,,36.90505,15,0.7682014204096715,0.48228928019336104,15,5.1143756860461025,0.5177107198066389,,,
15,2018-04-01,13.54423,10.99325,,24.537480000000002,16,-0.23904160423306814,0.5519812955527625,16,-0.4246221371768447,0.4480187044472374,,,
16,2018-05-01,6.31335,2.2137,,8.52705,17,-0.53387161913228,0.7403908737488346,17,-0.7986309781001979,0.2596091262511654,,,
17,2018-06-01,12.16,17.0167,,29.1767,18,0.9260772806829972,0.41677091651900317,18,6.686994624384516,0.5832290834809968,,,
18,2018-07-01,9.78372,7.80064,,17.58436,19,-0.1954177631578947,0.5563876080789975,19,-0.5415891447813032,0.4436123919210025,,,
19,2018-08-01,10.36798,8.71544,,19.083419999999997,20,0.059717571639417176,0.5432977946301031,20,0.11727242892890835,0.45670220536989703,,,
20,2018-09-01,7.08592,7.24724,,14.33316,21,-0.3165573236059483,0.4943724900859266,21,-0.16845965321314813,0.5056275099140733,,,
21,2018-10-01,8.76023,7.0891,,15.84933,22,0.2362868900580306,0.5527192632117572,22,-0.02182072071574827,0.4472807367882428,,,
22,2018-11-01,8.00339,6.40769,,14.411079999999998,23,-0.08639499191231285,0.555363650746509,23,-0.09612080517978312,0.4446363492534911,,,
23,2018-12-01,6.4427200000000004,7.2321,,13.67482,24,-0.1950011182761304,0.47113746286971236,24,0.12865947010545148,0.5288625371302876,,,
24,2019-01-01,11.34054,8.19209,,19.53263,25,0.7602099734273723,0.5805946255061403,25,0.1327401446329559,0.41940537449385973,,,
25,2019-02-01,8.96824,7.58228,,16.55052,26,-0.20918756955136183,0.5418705877519256,26,-0.07443887945567008,0.4581294122480744,,,
26,2019-03-01,11.62683,9.67545,,21.30228,27,0.2964450103922286,0.5458021394892941,27,0.2760607627257236,0.4541978605107059,,,
27,2019-04-01,4.95649,7.80431,,12.7608,28,-0.5737023763140943,0.3884153031157921,28,-0.1933904882977019,0.6115846968842079,,,
28,2019-05-01,11.58756,8.92242,,20.50998,29,1.3378560231131307,0.5649717844678542,29,0.14326827099384834,0.4350282155321459,,,
29,2019-06-01,8.6426,6.74646,1.20782,16.59688,30,-0.25414841433399266,0.5207364275695191,30,-0.2438755404923777,0.4064896534770391,1.0,,0.07277391895344185
30,2019-07-01,6.9016399999999996,6.75025,4.96056,18.61245,31,-0.2014393816675538,0.3708077120422083,31,0.0005617761018371716,0.3626739091307163,2.0,3.1070358165951886,0.26651837882707546
31,2019-08-01,4.99978,4.7776,4.38401,14.16139,32,-0.2755663871195831,0.3530571504633373,32,-0.29223362097700095,0.33736801260328253,3.0,-0.11622679697453515,0.3095748369333801
32,2019-09-01,8.03094,6.727650000000001,3.1018499999999998,17.86044,33,0.6062586753817165,0.44964961669477344,33,0.40816518754186226,0.37667885001713286,4.0,-0.29246283653550065,0.17367153328809368
33,2019-10-01,10.23462,8.44055,5.00757,23.682740000000003,34,0.27439876278492936,0.43215523203818473,34,0.2546059916910064,0.35640090631404975,5.0,0.6143817399293972,0.2114438616477654
34,2019-11-01,7.56819,6.16292,4.42323,18.15434,35,-0.26053043493554223,0.4168804814716481,35,-0.2698437898004277,0.33947364652198864,6.0,-0.11669132932739833,0.2436458720063632
35,2019-12-01,3.54101,5.5455000000000005,3.05867,12.14518,36,-0.5321193046157668,0.29155681513159953,36,-0.10018303012208486,0.45660089022970435,7.0,-0.3084985406592015,0.2518422946386962
