,Fecha,ventas_20824,ventas_21079,totales_ventas,edad_ventas_20824,diff_ventas_20824,fraccion_ventas_20824,edad_ventas_21079,diff_ventas_21079,fraccion_ventas_21079
0,2017-01-01,2.49045,,2.49045,1.0,,1.0,,,
1,2017-02-01,2.26873,,2.26873,2.0,-0.08902808729346098,1.0,,,
2,2017-03-01,3.82041,,3.82041,3.0,0.683942117396076,1.0,,,
3,2017-04-01,2.37742,,2.37742,4.0,-0.3777055342227667,1.0,,,
4,2017-05-01,4.17675,,4.17675,5.0,0.7568414499751833,1.0,,,
5,2017-06-01,4.02034,,4.02034,6.0,-0.037447776381157635,1.0,,,
6,2017-07-01,3.5553,,3.5553,7.0,-0.11567180885198768,1.0,,,
7,2017-08-01,4.39843,,4.39843,8.0,0.23714735746631802,1.0,,,
8,2017-09-01,5.17641,,5.17641,9.0,0.176876749203693,1.0,,,
9,2017-10-01,5.60225,,5.60225,10.0,0.0822655083349271,1.0,,,
10,2017-11-01,5.40674,,5.40674,11.0,-0.034898478289972716,1.0,,,
11,2017-12-01,3.66822,,3.66822,12.0,-0.3215468100925882,1.0,,,
12,2018-01-01,4.24625,,4.24625,13.0,0.15757778977269632,1.0,,,
13,2018-02-01,3.8290100000000002,,3.8290100000000002,14.0,-0.09826081836914916,1.0,,,
14,2018-03-01,2.7816,,2.7816,15.0,-0.2735459035103069,1.0,,,
15,2018-04-01,4.18968,,4.18968,16.0,0.5062122519413287,1.0,,,
16,2018-05-01,5.00692,,5.00692,17.0,0.19506024326440205,1.0,,,
17,2018-06-01,1.06483,,1.06483,18.0,-0.7873283375807882,1.0,,,
18,2018-07-01,7.77096,,7.77096,19.0,6.297840969920081,1.0,,,
19,2018-08-01,2.6207599999999998,,2.6207599999999998,20.0,-0.6627495187209818,1.0,,,
20,2018-09-01,0.03042,,0.03042,21.0,-0.9883926799859584,1.0,,,
21,2018-10-01,,,0.0,,,,,,
22,2018-11-01,,,0.0,,,,,,
23,2018-12-01,,,0.0,,,,,,
24,2019-01-01,0.76059,,0.76059,25.0,,1.0,,,
25,2019-02-01,0.9778899999999999,,0.9778899999999999,26.0,0.2856992597851667,1.0,,,
26,2019-03-01,0.49113,,0.49113,27.0,-0.497765597357576,1.0,,,
27,2019-04-01,1.16479,,1.16479,28.0,1.3716531264634617,1.0,,,
28,2019-05-01,1.16913,,1.16913,29.0,0.0037259935267301494,1.0,,,
29,2019-06-01,2.52516,,2.52516,30.0,1.159862461830592,1.0,,,
30,2019-07-01,0.6041599999999999,3.10973,3.7138899999999997,31.0,-0.7607438736555309,0.1626757927671525,1.0,,0.8373242072328475
31,2019-08-01,0.77363,2.03631,2.80994,32.0,0.2805051641949155,0.2753190459582767,2.0,-0.345181092892309,0.7246809540417233
32,2019-09-01,1.1822,2.421,3.6031999999999997,33.0,0.5281206778434133,0.3280972468916519,3.0,0.18891524374972377,0.6719027531083481
33,2019-10-01,1.76021,1.8733,3.6335100000000002,34.0,0.4889274234478093,0.48443791265195363,4.0,-0.22622883106154476,0.5155620873480463
34,2019-11-01,1.25604,1.27349,2.5295300000000003,35.0,-0.2864260514370444,0.49655074262807714,5.0,-0.3201889713340095,0.5034492573719228
35,2019-12-01,0.28688,0.6845899999999999,0.97147,36.0,-0.7715996305850132,0.2953050531668503,6.0,-0.4624300151552035,0.7046949468331497
