,Fecha,ventas_20576,totales_ventas,edad_ventas_20576,diff_ventas_20576,fraccion_ventas_20576
0,2017-01-01,,0.0,,,
1,2017-02-01,,0.0,,,
2,2017-03-01,,0.0,,,
3,2017-04-01,,0.0,,,
4,2017-05-01,,0.0,,,
5,2017-06-01,,0.0,,,
6,2017-07-01,,0.0,,,
7,2017-08-01,,0.0,,,
8,2017-09-01,,0.0,,,
9,2017-10-01,,0.0,,,
10,2017-11-01,,0.0,,,
11,2017-12-01,,0.0,,,
12,2018-01-01,,0.0,,,
13,2018-02-01,,0.0,,,
14,2018-03-01,11.67893,11.67893,1.0,,1.0
15,2018-04-01,8.4013,8.4013,2.0,-0.2806447165964689,1.0
16,2018-05-01,11.716610000000001,11.716610000000001,3.0,0.39461868996464833,1.0
17,2018-06-01,3.88041,3.88041,4.0,-0.6688112005093624,1.0
18,2018-07-01,6.68714,6.68714,5.0,0.7233075886310983,1.0
19,2018-08-01,4.38903,4.38903,6.0,-0.34366111671058186,1.0
20,2018-09-01,5.61342,5.61342,7.0,0.2789659674233258,1.0
21,2018-10-01,5.25553,5.25553,8.0,-0.06375614153225652,1.0
22,2018-11-01,2.9574,2.9574,9.0,-0.4372784476541853,1.0
23,2018-12-01,1.7330100000000002,1.7330100000000002,10.0,-0.4140089267599918,1.0
24,2019-01-01,2.63718,2.63718,11.0,0.5217338618934684,1.0
25,2019-02-01,12.05567,12.05567,12.0,3.5714247794993135,1.0
26,2019-03-01,5.8583,5.8583,13.0,-0.5140626775616784,1.0
27,2019-04-01,5.349710000000001,5.349710000000001,14.0,-0.08681528771145196,1.0
28,2019-05-01,4.784610000000001,4.784610000000001,15.0,-0.1056318940652858,1.0
29,2019-06-01,6.55526,6.55526,16.0,0.37007195988805747,1.0
30,2019-07-01,7.855029999999999,7.855029999999999,17.0,0.1982789393555709,1.0
31,2019-08-01,2.88204,2.88204,18.0,-0.6330962453357912,1.0
32,2019-09-01,4.01228,4.01228,19.0,0.3921666597271376,1.0
33,2019-10-01,2.97625,2.97625,20.0,-0.25821478062348585,1.0
34,2019-11-01,8.64618,8.64618,21.0,1.9050583788324231,1.0
35,2019-12-01,12.3194,12.3194,22.0,0.424837327004527,1.0
