,Fecha,ventas_20089,ventas_20032,ventas_20127,ventas_20210,totales_ventas,edad_ventas_20089,diff_ventas_20089,fraccion_ventas_20089,edad_ventas_20032,diff_ventas_20032,fraccion_ventas_20032,edad_ventas_20127,diff_ventas_20127,fraccion_ventas_20127,edad_ventas_20210,diff_ventas_20210,fraccion_ventas_20210
0,2017-01-01,,,,,0.0,,,,,,,,,,,,
1,2017-02-01,,,,,0.0,,,,,,,,,,,,
2,2017-03-01,,,,,0.0,,,,,,,,,,,,
3,2017-04-01,,,,,0.0,,,,,,,,,,,,
4,2017-05-01,,,,,0.0,,,,,,,,,,,,
5,2017-06-01,,,,,0.0,,,,,,,,,,,,
6,2017-07-01,,,,,0.0,,,,,,,,,,,,
7,2017-08-01,,,,,0.0,,,,,,,,,,,,
8,2017-09-01,,,,,0.0,,,,,,,,,,,,
9,2017-10-01,,,,,0.0,,,,,,,,,,,,
10,2017-11-01,,,,,0.0,,,,,,,,,,,,
11,2017-12-01,,,,,0.0,,,,,,,,,,,,
12,2018-01-01,,,,,0.0,,,,,,,,,,,,
13,2018-02-01,,,,,0.0,,,,,,,,,,,,
14,2018-03-01,,,,,0.0,,,,,,,,,,,,
15,2018-04-01,,,,,0.0,,,,,,,,,,,,
16,2018-05-01,,,,,0.0,,,,,,,,,,,,
17,2018-06-01,,,,,0.0,,,,,,,,,,,,
18,2018-07-01,10.54001,,,,10.54001,1.0,,1.0,,,,,,,,,
19,2018-08-01,43.07423,,,,43.07423,2.0,3.0867352118261744,1.0,,,,,,,,,
20,2018-09-01,75.60845,,,,75.60845,3.0,0.7553058986777014,1.0,,,,,,,,,
21,2018-10-01,262.6668,,,,262.6668,4.0,2.474040269308523,1.0,,,,,,,,,
22,2018-11-01,246.70438,,,,246.70438,5.0,-0.06077060366974447,1.0,,,,,,,,,
23,2018-12-01,110.1862,,,,110.1862,6.0,-0.5533674756808127,1.0,,,,,,,,,
24,2019-01-01,113.00043,,,,113.00043,7.0,0.0255406756926003,1.0,,,,,,,,,
25,2019-02-01,199.63294,247.9988,,,447.63174,8.0,0.7666564631656712,0.4459758371915271,1.0,,0.5540241628084729,,,,,,
26,2019-03-01,175.80132,573.57324,,,749.3745600000001,9.0,-0.11937719296224354,0.234597395460022,2.0,1.312806513579905,0.765402604539978,,,,,,
27,2019-04-01,174.42104,361.3822,,,535.80324,10.0,-0.007851363118320152,0.32553188741449196,3.0,-0.3699458503329061,0.6744681125855081,,,,,,
28,2019-05-01,202.50088,488.43471,,,690.93559,11.0,0.16098883483322876,0.29308213809046946,4.0,0.3515737908507945,0.7069178619095304,,,,,,
29,2019-06-01,258.3379,605.54931,,,863.88721,12.0,0.2757371721051286,0.2990412371077933,5.0,0.23977534274744725,0.7009587628922067,,,,,,
30,2019-07-01,95.60407,698.0262700000001,,,793.63034,13.0,-0.6299262709807583,0.12046423275602088,6.0,0.15271582094610936,0.8795357672439792,,,,,,
31,2019-08-01,288.20468,703.14059,,,991.34527,14.0,2.0145649656965445,0.29072078994233763,7.0,0.007326830263852256,0.7092792100576623,,,,,,
32,2019-09-01,276.84555,629.90072,12.80399,7.78032,927.3305799999999,15.0,-0.039413412717656054,0.2985403004827038,8.0,-0.10416106116132479,0.6792623187299615,1.0,,0.013807363065714928,1.0,,0.008390017721619835
33,2019-10-01,219.56980000000001,751.16808,186.81735,127.75663,1285.31186,16.0,-0.20688701696668046,0.17082998051539025,9.0,0.19251821144132056,0.5844247636523014,2.0,13.590557318460887,0.14534787689580644,2.0,15.420485275669895,0.09939737893650184
34,2019-11-01,249.92921,906.69823,463.80054,134.38972,1754.8177,17.0,0.13826769437326988,0.14242460057246972,10.0,0.20705106372464593,0.5166908391680799,3.0,1.482641681835226,0.26430126616571054,3.0,0.05191973207183071,0.07658329409373978
35,2019-12-01,102.33626,527.79811,170.32792,58.78261,859.2448999999999,18.0,-0.5905390170280618,0.11910022392917317,11.0,-0.4178899963221501,0.6142580654246537,4.0,-0.6327560981278719,0.19822977127941058,4.0,-0.56259593367707,0.06841193936676261
