,Fecha,ventas_20832,ventas_20902,ventas_20997,totales_ventas,edad_ventas_20832,diff_ventas_20832,fraccion_ventas_20832,edad_ventas_20902,diff_ventas_20902,fraccion_ventas_20902,edad_ventas_20997,diff_ventas_20997,fraccion_ventas_20997
0,2017-01-01,,,,0.0,,,,,,,,,
1,2017-02-01,,,,0.0,,,,,,,,,
2,2017-03-01,,,,0.0,,,,,,,,,
3,2017-04-01,,,,0.0,,,,,,,,,
4,2017-05-01,,,,0.0,,,,,,,,,
5,2017-06-01,,,,0.0,,,,,,,,,
6,2017-07-01,2.27217,,,2.27217,1.0,,1.0,,,,,,
7,2017-08-01,3.38048,,,3.38048,2.0,0.4877760026758561,1.0,,,,,,
8,2017-09-01,3.85447,,,3.85447,3.0,0.14021381578947373,1.0,,,,,,
9,2017-10-01,3.9538100000000003,,,3.9538100000000003,4.0,0.025772674323577615,1.0,,,,,,
10,2017-11-01,4.02452,,,4.02452,5.0,0.017884015670960315,1.0,,,,,,
11,2017-12-01,5.4271899999999995,,,5.4271899999999995,6.0,0.34853100493971945,1.0,,,,,,
12,2018-01-01,3.94232,,,3.94232,7.0,-0.27359830777990074,1.0,,,,,,
13,2018-02-01,3.93663,,,3.93663,8.0,-0.0014433125672192954,1.0,,,,,,
14,2018-03-01,3.42449,,,3.42449,9.0,-0.13009604661855445,1.0,,,,,,
15,2018-04-01,4.51182,,,4.51182,10.0,0.3175158928774796,1.0,,,,,,
16,2018-05-01,3.71879,,,3.71879,11.0,-0.175767207025103,1.0,,,,,,
17,2018-06-01,2.77857,,,2.77857,12.0,-0.25282954939644336,1.0,,,,,,
18,2018-07-01,3.5277,,,3.5277,13.0,0.2696099072544509,1.0,,,,,,
19,2018-08-01,2.35431,,,2.35431,14.0,-0.332621821583468,1.0,,,,,,
20,2018-09-01,3.11492,4.56792,4.62491,12.30775,15.0,0.3230713032693232,0.2530860636590766,1.0,,0.3711417602729987,1.0,,0.3757721760679247
21,2018-10-01,2.15369,1.88779,1.64883,5.69031,16.0,-0.30858898462881873,0.378483773291789,2.0,-0.5867287518170196,0.3317552119304572,2.0,-0.6434892787102884,0.28976101477775373
22,2018-11-01,1.3721,2.65989,2.11211,6.1441,17.0,-0.36290738221378194,0.22331993294379976,3.0,0.40899676341118435,0.4329177585000244,3.0,0.2809749943899613,0.34376230855617584
23,2018-12-01,1.91479,3.06428,1.79043,6.7695,18.0,0.3955178194009182,0.28285545461260064,4.0,0.15203260285199774,0.4526597237609868,4.0,-0.15230267362968783,0.26448482162641257
24,2019-01-01,2.61041,3.19848,1.6305100000000001,7.4394,19.0,0.3632878801330694,0.35088985670887435,5.0,0.04379495346378264,0.4299378982175982,5.0,-0.08931932552515309,0.21917224507352745
25,2019-02-01,2.40209,2.41539,1.86761,6.68509,20.0,-0.07980355576327093,0.3593205177492001,6.0,-0.244831920162077,0.3613100197603922,6.0,0.1454146248719725,0.2793694624904078
26,2019-03-01,2.6428599999999998,2.32348,1.24997,6.21631,21.0,0.10023354661981855,0.4251493249210544,7.0,-0.03805182599911399,0.37377157831575325,7.0,-0.33071144403810215,0.20107909676319233
27,2019-04-01,3.41682,1.40256,0.54595,5.36533,22.0,0.2928494131357697,0.6368331491259624,8.0,-0.39635374524420264,0.2614116932229704,8.0,-0.5632295175084202,0.10175515765106713
28,2019-05-01,4.13538,1.89158,0.84928,6.87624,23.0,0.21030080601260812,0.6014013472479145,9.0,0.34866244581336986,0.2750892929857015,9.0,0.555600329700522,0.12350935976638396
29,2019-06-01,2.17084,3.68194,2.09737,7.950150000000001,24.0,-0.4750567057924543,0.27305648321100856,10.0,0.9464891783588323,0.4631283686471324,10.0,1.4695860022607385,0.26381514814185897
30,2019-07-01,2.34095,2.43379,1.45401,6.22875,25.0,0.07836137163494304,0.3758298213927353,11.0,-0.33899248765596396,0.3907348986554285,11.0,-0.3067460676943029,0.23343527995183624
31,2019-08-01,2.02942,3.02014,1.57166,6.621219999999999,26.0,-0.1330784510561951,0.30650242704516695,12.0,0.24092053956997106,0.4561304412177817,12.0,0.08091416152571167,0.2373671317370515
32,2019-09-01,2.69445,3.44304,1.7573400000000001,7.89483,27.0,0.3276946122537473,0.34129297274292164,13.0,0.14002662128245705,0.4361132538636044,13.0,0.11814260081697063,0.22259377339347397
33,2019-10-01,2.52628,3.25729,1.8529200000000001,7.636489999999999,28.0,-0.062413479559835935,0.33081690672023406,14.0,-0.05394941679446073,0.4265428226842437,14.0,0.05438901976851377,0.24264027059552232
34,2019-11-01,2.90081,2.35474,0.84744,6.102989999999999,29.0,0.1482535585920801,0.47530964330598613,15.0,-0.2770861667214156,0.38583382899201873,15.0,-0.5426462016708763,0.13885652770199527
35,2019-12-01,0.23123,1.56067,0.88972,2.68162,30.0,-0.9202877816885628,0.086227728015155,16.0,-0.3372219438239466,0.5819877536712882,16.0,0.04989143774190501,0.3317845183135567
