,Fecha,ventas_20086,ventas_20096,totales_ventas,edad_ventas_20086,diff_ventas_20086,fraccion_ventas_20086,edad_ventas_20096,diff_ventas_20096,fraccion_ventas_20096
0,2017-01-01,73.56162,73.73045,147.29207000000002,1,,0.4994268870007733,1,,0.5005731129992266
1,2017-02-01,69.36727,102.65742,172.02469000000002,2,-0.0570181842107338,0.4032401976716249,2,0.3923341034809905,0.596759802328375
2,2017-03-01,108.66172,111.06046,219.72218,3,0.5664696044690817,0.49454142499405385,3,0.08185516448786657,0.5054585750059462
3,2017-04-01,122.07787,129.82336,251.90123,4,0.12346712347273724,0.48462593850772384,4,0.1689431144081341,0.5153740614922762
4,2017-05-01,117.21715999999999,127.14297,244.36013,5,-0.039816471240856445,0.47969020150709524,5,-0.02064643836055393,0.5203097984929047
5,2017-06-01,133.041,121.8506,254.89159999999998,6,0.13499593404242183,0.5219512922356013,6,-0.04162534507413194,0.47804870776439873
6,2017-07-01,101.09054,92.48362,193.57416,7,-0.24015498981516972,0.5222315829757442,7,-0.24100808695238266,0.4777684170242557
7,2017-08-01,101.21166,119.61046999999999,220.82213,8,0.0011981338708843632,0.45834020349319154,8,0.29331518381309024,0.5416597965068084
8,2017-09-01,138.47711,150.12199999999999,288.59911,9,0.3681932496710361,0.47982514568392126,9,0.25509079598132167,0.5201748543160788
9,2017-10-01,92.53509,113.36923,205.90431999999998,10,-0.3317661669860095,0.4494082008575634,10,-0.24481934693116256,0.5505917991424367
10,2017-11-01,69.65494,69.61211,139.26704999999998,11,-0.24725917487085172,0.500153769323038,11,-0.38596998497740526,0.49984623067696204
11,2017-12-01,44.32169,52.023160000000004,96.34485000000001,12,-0.3636963867889342,0.46003175052947815,12,-0.25267083557731546,0.5399682494705218
12,2018-01-01,66.70213,69.85666,136.55879,13,0.5049545719037338,0.4884499196280225,13,0.34279924556678215,0.5115500803719776
13,2018-02-01,55.98136,74.87510999999999,130.85647,14,-0.16072605177675728,0.4278073525902082,14,0.07183924911382804,0.5721926474097917
14,2018-03-01,124.90953,132.87547,257.785,15,1.2312700155909038,0.4845492561630816,15,0.7746280439521227,0.5154507438369184
15,2018-04-01,121.18451,124.61909,245.80360000000002,16,-0.02982174378528204,0.4930135685563596,16,-0.06213622424063679,0.5069864314436403
16,2018-05-01,123.01671,159.9437,282.96041,17,0.015119094016223692,0.4347488399525573,17,0.28346066401223124,0.5652511600474427
17,2018-06-01,100.80284,110.86489,211.66773,18,-0.1805760371903947,0.4762314973567298,18,-0.3068505355321904,0.5237685026432701
18,2018-07-01,78.21037,69.35767,147.56804,19,-0.22412533218310124,0.5299953160589516,19,-0.37439463476669665,0.4700046839410485
19,2018-08-01,116.58118,108.90829000000001,225.48947,20,0.4906102605063754,0.5170138543498284,20,0.5702414743747881,0.4829861456501716
20,2018-09-01,65.58166,64.57415,130.15581,21,-0.4374592880257345,0.5038703996387099,21,-0.40707773485379306,0.49612960036129006
21,2018-10-01,64.24909,69.475,133.72409,22,-0.020319247789702243,0.4804601025888454,22,0.07589492080035108,0.5195398974111546
22,2018-11-01,56.54162,61.67856,118.22018,23,-0.11996232164533371,0.4782738446177294,23,-0.11221935948182796,0.5217261553822706
23,2018-12-01,44.56395,48.16878,92.73273,24,-0.21183811146550105,0.48056333508136767,24,-0.2190352693058982,0.5194366649186323
24,2019-01-01,61.387209999999996,67.27403,128.66124,25,0.37750827743052395,0.4771227916037495,25,0.39663138655369723,0.5228772083962505
25,2019-02-01,58.267810000000004,72.64454,130.91235,26,-0.05081514536985786,0.44509024549631876,26,0.0798303595012817,0.5549097545036813
26,2019-03-01,103.25599,126.80063,230.05662,27,0.7720932020613095,0.4488285970644965,27,0.7454942931705533,0.5511714029355034
27,2019-04-01,88.65871,75.44257,164.10128,28,-0.14136981302489085,0.540268241661491,28,-0.4050300065543838,0.459731758338509
28,2019-05-01,111.14511999999999,122.29083,233.43595,29,0.2536288876749954,0.47612683479129925,29,0.620979110335186,0.5238731652087008
29,2019-06-01,96.82043,115.86371,212.68414,30,-0.1288827615643403,0.4552310764686074,30,-0.05255602566439366,0.5447689235313926
30,2019-07-01,83.81303,86.05647,169.86950000000002,31,-0.1343456128009347,0.4933965779613173,31,-0.2572612252792526,0.5066034220386826
31,2019-08-01,45.60884,51.81782,97.42666,32,-0.4558263792634629,0.4681351079878957,32,-0.397862589529875,0.5318648920121043
32,2019-09-01,71.91115,82.58374,154.49489,33,0.5766932463092682,0.4654597313865851,33,0.5937324264123811,0.534540268613415
33,2019-10-01,69.38234,71.3436,140.72593999999998,34,-0.0351657566316212,0.49303163297399194,34,-0.13610596952862647,0.5069683670260082
34,2019-11-01,52.10487,61.27736,113.38222999999999,35,-0.24901826603138494,0.4595505838966124,35,-0.14109520685807828,0.5404494161033877
35,2019-12-01,42.51979,44.24611,86.7659,36,-0.18395746885080028,0.4900518521677295,36,-0.2779370717015224,0.5099481478322705
