,Fecha,ventas_20009,ventas_20015,ventas_20151,ventas_20236,totales_ventas,edad_ventas_20009,diff_ventas_20009,fraccion_ventas_20009,edad_ventas_20015,diff_ventas_20015,fraccion_ventas_20015,edad_ventas_20151,diff_ventas_20151,fraccion_ventas_20151,edad_ventas_20236,diff_ventas_20236,fraccion_ventas_20236
0,2017-01-01,378.08172,304.24755,81.90072,,764.2299899999999,1,,0.4947224329681174,1,,0.39810993284887974,1,,0.10716763418300297,,,
1,2017-02-01,475.242,386.11926,75.08402,,936.44528,2,0.2569822206691188,0.5074957503122873,2,0.26909570841244246,0.41232442327009217,2,-0.08323125852861868,0.08017982641762046,,,
2,2017-03-01,456.07282,462.48432,100.11201,,1018.66915,3,-0.040335618484898306,0.4477143732093978,3,0.19777583744462793,0.4540083696458267,3,0.3333331113597807,0.09827725714477561,,,
3,2017-04-01,338.71860000000004,399.85075,80.59747,,819.16682,4,-0.257314654269465,0.4134916011368722,4,-0.13542852652820753,0.4881188303012566,4,-0.1949270621976324,0.0983895685618712,,,
4,2017-05-01,455.3711,454.21516,105.35817,,1014.94443,5,0.3443935467376163,0.44866604174575353,5,0.13596175573010685,0.44752712224845653,5,0.307214357969301,0.10380683600578999,,,
5,2017-06-01,548.52156,515.15543,83.34862,,1147.02561,6,0.204559446130859,0.47821212989307194,6,0.13416608551770925,0.44912286657662337,6,-0.20890216677074028,0.07266500353030479,,,
6,2017-07-01,406.5181,467.67899,90.56636,,964.76345,7,-0.2588840081326977,0.4213655689381682,7,-0.09215944787770174,0.48476026947330975,7,0.08659699464730197,0.09387416158852203,,,
7,2017-08-01,411.07364,579.14327,70.42816,,1060.64507,8,0.011206241493306221,0.38756946279870985,8,0.23833501693116474,0.5460292857440049,8,-0.22235850044100255,0.06640125145728533,,,
8,2017-09-01,464.70505,467.91974,88.97359,,1021.5983800000001,9,0.1304666725893687,0.4548803708948716,9,-0.19204838554024817,0.4580270967148557,9,0.263324073779579,0.08709253239027258,,,
9,2017-10-01,266.72003,436.09053,78.75968,,781.57024,10,-0.42604447702903164,0.34126175275046294,10,-0.06802279809781052,0.5579671636422594,10,-0.1147970987795367,0.10077108360727757,,,
10,2017-11-01,237.34808,450.69057,77.21703000000001,,765.25568,11,-0.11012277555607652,0.3101552673218969,11,0.033479378696895754,0.5889411627758189,11,-0.01958679872747064,0.10090356990228418,,,
11,2017-12-01,514.8801,480.79299000000003,60.58237,,1056.25546,12,1.1693038342673763,0.4874579299216119,12,0.06679176801946411,0.45518627662289196,12,-0.21542734808629663,0.057355793455496074,,,
12,2018-01-01,264.48599,425.48472,64.94194999999999,,754.9126600000001,13,-0.4863153771140115,0.3503530991254008,13,-0.11503551663679631,0.5636211214155554,13,0.07196119927298972,0.08602577945904363,,,
13,2018-02-01,434.03086,432.93503,75.13717,,942.1030599999999,14,0.6410353531391209,0.46070422486474044,14,0.017510170517991815,0.45954105063622236,14,0.15698974237761582,0.0797547244990373,,,
14,2018-03-01,449.68079,509.03929999999997,54.28848,,1013.0085700000001,15,0.03605718266208072,0.4439062050580677,15,0.17578681494080067,0.5025024615537063,15,-0.2774750499652835,0.05359133338822592,,,
15,2018-04-01,297.43841,281.02337,117.38865,,695.85043,16,-0.3385565569745597,0.427445895233549,16,-0.44793384322192803,0.4038559981920253,16,1.1623123358767826,0.16869810657442577,,,
16,2018-05-01,392.31112,373.35601,71.36866,,837.03579,17,0.3189658995285782,0.46869097437279233,17,0.3285585821563524,0.4460454552367468,17,-0.3920310012935662,0.08526357039046084,,,
17,2018-06-01,398.99459,301.50633,66.21469,,766.71561,18,0.017036147229270483,0.5203945045543028,18,-0.1924428108174823,0.39324402173056056,18,-0.07221615201966802,0.08636147371513671,,,
18,2018-07-01,383.58812,318.59313,50.27618,,752.4574299999999,19,-0.038613230319739456,0.5097804934958248,19,0.05667144699748089,0.4234035272932317,19,-0.24070957668154916,0.06681597921094354,,,
19,2018-08-01,529.56178,402.60881,50.94121,,983.1117999999999,20,0.38054791686457856,0.5386587568168748,20,0.2637083856767409,0.40952494924788824,20,0.013227536380051181,0.051816293935237075,,,
20,2018-09-01,587.6409,498.47955,87.65098,,1173.7714299999998,21,0.10967392699677078,0.5006433833544578,21,0.23812380061926616,0.42468195873535625,21,0.7206301145968069,0.07467465791018615,,,
21,2018-10-01,596.92913,554.465,59.95234,,1211.3464700000002,22,0.015805962450877738,0.49278149958203116,22,0.11231243087103576,0.4577261862991188,22,-0.31601061391441376,0.049492314118849905,,,
22,2018-11-01,551.96254,447.93655,47.549569999999996,,1047.44866,23,-0.07532986369755484,0.5269590396917401,23,-0.19212835796668865,0.42764535113348656,23,-0.2068771627596188,0.045395609174773296,,,
23,2018-12-01,555.27622,452.26356,56.77123,,1064.31101,24,0.006003450886359021,0.5217236454220275,24,0.0096598725868652,0.42493552706929155,24,0.19393782109911842,0.05334082750868095,,,
24,2019-01-01,465.47521,325.59802,54.133370000000006,,845.2066,25,-0.16172313303818409,0.5507235863988758,25,-0.2800701873925018,0.3852289132621539,25,-0.04646473222440303,0.06404750033897039,,,
25,2019-02-01,366.72969,424.16407,39.09263,,829.9863899999999,26,-0.21213915989210252,0.44185024527932326,26,0.3027231246676499,0.5110494281719488,26,-0.2778459940698317,0.04710032654872811,,,
26,2019-03-01,525.47182,336.64644,29.13938,,891.2576399999999,27,0.4328586812810274,0.5895846458045509,27,-0.20632966389633145,0.37772067793999503,27,-0.25460681463488133,0.03269467625545404,,,
27,2019-04-01,391.28033,315.31224,30.61352,,737.20609,28,-0.25537333286492886,0.5307611200010569,28,-0.06337271827380682,0.42771247318371985,28,0.050589271288544985,0.041526406815223134,,,
28,2019-05-01,578.48564,312.36839,23.55312,,914.40715,29,0.47844293629582657,0.6326346420191487,29,-0.009336301058277973,0.34160755414040667,29,-0.23063012681978423,0.0257578038404446,,,
29,2019-06-01,610.3959,465.07657,51.72811,,1127.20058,30,0.055161714990885506,0.5415148916974475,30,0.48887206544810774,0.4125943317027037,30,1.1962317518867989,0.04589077659984881,,,
30,2019-07-01,716.07987,474.26299,50.57541,174.18205,1415.10032,31,0.17314003911232045,0.5060276362597388,31,0.019752489358902767,0.33514442990161997,31,-0.022283822084356125,0.035739805358817246,1.0,,0.12308812847982396
31,2019-08-01,520.41758,277.54758,31.544539999999998,104.21001,933.71971,32,-0.2732408746527115,0.557359531373714,32,-0.4147812798970462,0.29724935334180747,32,-0.3762870137879258,0.03378373580654091,2.0,-0.40171785783896796,0.11160737947793777
32,2019-09-01,558.45719,405.00241,42.91654,118.96251,1125.33865,33,0.07309439854049496,0.4962570067241537,33,0.4592179474236454,0.35989380618891925,33,0.36050612879439675,0.03813655560483949,3.0,0.1415650953300935,0.10571263148208764
33,2019-10-01,556.15182,472.56925,79.29355,92.43897,1200.45359,34,-0.0041281051462510945,0.46328473223192246,34,0.16683071095799162,0.3936589085463937,34,0.8476221522051871,0.0660529908532324,4.0,-0.22295713162070974,0.07700336836845145
34,2019-11-01,711.89025,322.45923,32.18738,61.1993,1127.7361600000002,35,0.28002862599640505,0.6312560288924317,35,-0.31764660946517365,0.28593499209957046,35,-0.5940731623190033,0.028541587245016594,5.0,-0.337949135521523,0.05426739176298115
35,2019-12-01,495.03574,297.27663,44.81184,34.70341,871.8276199999999,36,-0.30461789580627074,0.567813784105624,36,-0.07809545411368743,0.3409809728212098,36,0.39221769525820366,0.051399885679235535,6.0,-0.4329443310626102,0.03980535739393069
