,Fecha,ventas_20491,ventas_20757,totales_ventas,edad_ventas_20491,diff_ventas_20491,fraccion_ventas_20491,edad_ventas_20757,diff_ventas_20757,fraccion_ventas_20757
0,2017-01-01,,,0.0,,,,,,
1,2017-02-01,,,0.0,,,,,,
2,2017-03-01,,,0.0,,,,,,
3,2017-04-01,,,0.0,,,,,,
4,2017-05-01,,,0.0,,,,,,
5,2017-06-01,,,0.0,,,,,,
6,2017-07-01,,,0.0,,,,,,
7,2017-08-01,,,0.0,,,,,,
8,2017-09-01,,,0.0,,,,,,
9,2017-10-01,,,0.0,,,,,,
10,2017-11-01,,,0.0,,,,,,
11,2017-12-01,,,0.0,,,,,,
12,2018-01-01,,,0.0,,,,,,
13,2018-02-01,,,0.0,,,,,,
14,2018-03-01,,,0.0,,,,,,
15,2018-04-01,,,0.0,,,,,,
16,2018-05-01,,,0.0,,,,,,
17,2018-06-01,,,0.0,,,,,,
18,2018-07-01,,,0.0,,,,,,
19,2018-08-01,,,0.0,,,,,,
20,2018-09-01,,,0.0,,,,,,
21,2018-10-01,,,0.0,,,,,,
22,2018-11-01,,,0.0,,,,,,
23,2018-12-01,,,0.0,,,,,,
24,2019-01-01,,,0.0,,,,,,
25,2019-02-01,,,0.0,,,,,,
26,2019-03-01,34.798989999999996,17.12022,51.91920999999999,1.0,,0.6702526868186168,1.0,,0.3297473131813832
27,2019-04-01,15.12168,7.37314,22.49482,2.0,-0.5654563537619914,0.6722294288196127,2.0,-0.5693314688713113,0.3277705711803873
28,2019-05-01,17.2316,5.7676,22.999200000000002,3.0,0.13952947027049908,0.7492260600368708,3.0,-0.21775525759717032,0.25077393996312913
29,2019-06-01,9.73225,4.71605,14.4483,4.0,-0.43520915063023746,0.6735913567686165,4.0,-0.1823202025105763,0.32640864323138363
30,2019-07-01,12.99506,3.97305,16.96811,5.0,0.3352575201006961,0.7658519422611004,5.0,-0.1575470997975,0.23414805773889963
31,2019-08-01,9.63157,2.97819,12.60976,6.0,-0.2588283547748145,0.7638186611006078,6.0,-0.25040208404122777,0.23618133889939225
32,2019-09-01,14.43339,4.43267,18.866059999999997,7.0,0.4985500806202934,0.7650452717737567,7.0,0.4883771686829919,0.23495472822624333
33,2019-10-01,18.29494,4.86083,23.15577,8.0,0.26754282950852165,0.790081262683124,8.0,0.0965918960806918,0.2099187373168761
34,2019-11-01,12.43546,3.24272,15.678180000000001,9.0,-0.3202787218761034,0.7931698704824157,9.0,-0.33288759327110806,0.20683012951758428
35,2019-12-01,11.94289,2.37376,14.31665,10.0,-0.03961011494548658,0.8341958488892305,10.0,-0.2679725662406868,0.16580415111076963
