,Fecha,ventas_20055,ventas_20056,totales_ventas,edad_ventas_20055,diff_ventas_20055,fraccion_ventas_20055,edad_ventas_20056,diff_ventas_20056,fraccion_ventas_20056
0,2017-01-01,158.28111,75.05934,233.34045000000003,1,,0.6783269253144921,1,,0.32167307468550776
1,2017-02-01,213.96829,127.65387,341.62216,2,0.35182454810937314,0.6263302415744927,2,0.7007060014116829,0.37366975842550726
2,2017-03-01,258.17914,224.01057,482.18971,3,0.20662337395882363,0.535430629575235,3,0.7548278794837948,0.464569370424765
3,2017-04-01,173.38712,208.37815,381.76527,4,-0.3284232025871649,0.45417206232510365,4,-0.06978429633923076,0.5458279376748965
4,2017-05-01,268.37501,156.99433,425.36933999999997,5,0.5478370596385704,0.6309223180025152,5,-0.24658928971199723,0.3690776819974848
5,2017-06-01,243.16949,234.77806999999999,477.94755999999995,6,-0.09391902770678977,0.5087785990580223,6,0.4954557276049396,0.49122140094197786
6,2017-07-01,179.75111,201.49168,381.24279,7,-0.26079908297706256,0.4714872378307797,7,-0.14177810559563755,0.5285127621692203
7,2017-08-01,278.26277,172.81061,451.07338,8,0.5480447937150428,0.61689024965295,8,-0.14234369379420533,0.38310975034704997
8,2017-09-01,238.84658,282.55104,521.39762,9,-0.14165096538067237,0.45808912591507417,9,0.6350329415537622,0.5419108740849259
9,2017-10-01,202.51115000000001,253.72947000000002,456.24062000000004,10,-0.15212874306175947,0.4438691802584347,10,-0.10200482716326219,0.5561308197415653
10,2017-11-01,258.28505,266.2267,524.51175,11,0.2754115020333448,0.4924294832289267,11,0.04925415246403964,0.5075705167710732
11,2017-12-01,127.0004,88.18368,215.18408,12,-0.5082936468835497,0.5901942188288278,12,-0.6687647031646338,0.4098057811711721
12,2018-01-01,162.49807,19.02699,181.52506000000002,13,0.2795083322572213,0.895182571486273,13,-0.7842345658516406,0.10481742851372697
13,2018-02-01,99.2967,277.36177000000004,376.65847,14,-0.3889361270567706,0.26362529428848364,14,13.577280484196397,0.7363747057115164
14,2018-03-01,234.64708,242.81907999999999,477.46615999999995,15,1.3630904148879064,0.4914423254623951,15,-0.12454019888898188,0.5085576745376049
15,2018-04-01,169.74907,255.2657,425.01477,16,-0.2765771046458366,0.39939569629544874,16,0.051258822000314085,0.6006043037045513
16,2018-05-01,236.6091,263.72892,500.33802000000003,17,0.39387567778721866,0.47289850169691283,17,0.033154552295901904,0.5271014983030872
17,2018-06-01,177.23813,95.6046,272.84273,18,-0.2509242882036236,0.6495981402912953,18,-0.6374891308848495,0.3504018597087047
18,2018-07-01,149.26769,212.11007999999998,361.37776999999994,19,-0.15781276861812987,0.4130516661276647,19,1.218617932609937,0.5869483338723354
19,2018-08-01,187.1743,222.1128,409.2871,20,0.25395053678394836,0.45731785829555827,20,0.047158154859967105,0.5426821417044416
20,2018-09-01,124.97289,154.61628000000002,279.58917,21,-0.3323181120485023,0.44698759254516185,21,-0.30388397246804316,0.5530124074548382
21,2018-10-01,167.89170000000001,128.86692,296.75862,22,0.34342496200575984,0.5657517210452051,22,-0.16653718482943725,0.43424827895479495
22,2018-11-01,100.24563,197.53188,297.77751,23,-0.4029149147932864,0.3366460751182989,23,0.5328362003220067,0.6633539248817011
23,2018-12-01,97.53311,98.23632,195.76943,24,-0.027058735627677855,0.4982039841460436,24,-0.5026811874619934,0.5017960158539564
24,2019-01-01,90.63387,84.87013,175.50400000000002,25,-0.07073741419708643,0.5164205374236485,25,-0.13606159106937232,0.4835794625763515
25,2019-02-01,130.68292,134.23956,264.92248,26,0.44187730260221697,0.4932873948635842,26,0.5817056012521721,0.5067126051364158
26,2019-03-01,136.14734,117.92508000000001,254.07242000000002,27,0.04181433962448971,0.535860366111363,27,-0.12153257951679819,0.46413963388863694
27,2019-04-01,94.86974000000001,98.94612000000001,193.81586000000001,28,-0.30318330126758264,0.489483884342592,28,-0.16094082785443095,0.5105161156574081
28,2019-05-01,85.21858,85.9404,171.15897999999999,29,-0.1017306466740607,0.4978913756088054,29,-0.13144244564617602,0.5021086243911946
29,2019-06-01,129.3267,84.7392,214.0659,30,0.5175880658889175,0.6041443312550013,30,-0.013977128335451082,0.3958556687449986
30,2019-07-01,121.4152,163.48332,284.89851999999996,31,-0.06117452931219918,0.4261699920378667,31,0.9292525773195877,0.5738300079621333
31,2019-08-01,113.07121,116.21064,229.28185,32,-0.06872277935546789,0.49315377558232365,32,-0.289159040812237,0.5068462244176763
32,2019-09-01,81.83782,91.32396,173.16178,33,-0.2762276091323335,0.4726090249245532,33,-0.21415147528660025,0.5273909750754469
33,2019-10-01,171.0957,183.44508000000002,354.54078000000004,34,1.090667859921,0.4825839780687569,34,1.0087289250269045,0.517416021931243
34,2019-11-01,59.18427,72.69444,131.87871,35,-0.654086747942818,0.44877804764696283,35,-0.6037264122864456,0.5512219523530371
35,2019-12-01,65.85747,63.7182,129.57567,36,0.1127529324937185,0.5082549061872496,36,-0.12347904461469127,0.4917450938127505
