,Fecha,ventas_21155,ventas_21184,ventas_21212,totales_ventas,edad_ventas_21155,diff_ventas_21155,fraccion_ventas_21155,edad_ventas_21184,diff_ventas_21184,fraccion_ventas_21184,edad_ventas_21212,diff_ventas_21212,fraccion_ventas_21212
0,2017-01-01,,,,0.0,,,,,,,,,
1,2017-02-01,,,,0.0,,,,,,,,,
2,2017-03-01,,,,0.0,,,,,,,,,
3,2017-04-01,,,,0.0,,,,,,,,,
4,2017-05-01,,,,0.0,,,,,,,,,
5,2017-06-01,,,,0.0,,,,,,,,,
6,2017-07-01,,,,0.0,,,,,,,,,
7,2017-08-01,,,,0.0,,,,,,,,,
8,2017-09-01,,,,0.0,,,,,,,,,
9,2017-10-01,,,,0.0,,,,,,,,,
10,2017-11-01,0.66752,0.64108,0.29857,1.60717,1.0,,0.4153387631675554,1.0,,0.39888748545580116,1.0,,0.18577375137664343
11,2017-12-01,0.41697999999999996,0.47036,0.59159,1.47893,2.0,-0.37532957813998086,0.28194708336432417,2.0,-0.26630061770761837,0.31804074567423746,2.0,0.9814113943128913,0.40001217096143826
12,2018-01-01,0.31623,0.30627,0.24341,0.8659100000000001,3.0,-0.24161830303611675,0.365199616588329,3.0,-0.34886044731694876,0.35369726645956273,3.0,-0.588549502189016,0.28110311695210816
13,2018-02-01,0.33788999999999997,0.33514,0.22882,0.90185,4.0,0.06849445024191239,0.37466319232688355,4.0,0.09426323178894443,0.3716139047513444,4.0,-0.059940018898155346,0.2537229029217719
14,2018-03-01,0.31617999999999996,0.33021,0.22093,0.86732,5.0,-0.06425167954067895,0.36454826361665815,5.0,-0.014710270334785433,0.3807245307383665,5.0,-0.034481251638842796,0.2547272056449753
15,2018-04-01,0.28032,0.31434,0.1933,0.78796,6.0,-0.11341640837497613,0.35575409919285245,6.0,-0.048060325247569716,0.39892887963856033,6.0,-0.12506223690761775,0.24531702116858725
16,2018-05-01,0.35925999999999997,0.27687,0.28263,0.91876,7.0,0.28160673515981716,0.39102703644041964,7.0,-0.11920213781255966,0.3013518220209848,7.0,0.46213140196585617,0.3076211415385955
17,2018-06-01,0.27441,0.34926999999999997,0.2168,0.84048,8.0,-0.23617992540221563,0.32649200456881783,8.0,0.2614945642359229,0.41556015610127545,8.0,-0.2329193645402116,0.2579478393299067
18,2018-07-01,0.24584999999999999,0.33141,0.16846999999999998,0.74573,9.0,-0.10407783972887287,0.3296769608303273,9.0,-0.051135224897643626,0.4444101752645059,9.0,-0.2229243542435425,0.2259128639051667
19,2018-08-01,0.24366,0.28925,0.17085,0.7037599999999999,10.0,-0.008907870652837086,0.3462259861316358,10.0,-0.12721402492381031,0.411006593156758,10.0,0.01412714429868832,0.24276742071160626
20,2018-09-01,0.14728,0.30545,0.1249,0.57763,11.0,-0.39555117787080357,0.25497290653186294,11.0,0.0560069144338807,0.528798711978256,11.0,-0.2689493707930934,0.21622838148988108
21,2018-10-01,0.62933,0.32535000000000003,0.24992999999999999,1.20461,12.0,3.273017381857686,0.5224346468981662,12.0,0.06514977901456877,0.27008741418384374,12.0,1.0010408326661326,0.20747793891799005
22,2018-11-01,0.48174,0.2328,0.13082,0.8453599999999999,13.0,-0.23451925063162404,0.5698637266963188,13.0,-0.2844628861226372,0.2753856345225703,13.0,-0.47657344056335776,0.154750638781111
23,2018-12-01,0.2481,0.20928,0.09869,0.5560700000000001,14.0,-0.4849919043467431,0.44616684949736535,14.0,-0.1010309278350516,0.3763554948118042,14.0,-0.24560464760739945,0.17747765569083027
24,2019-01-01,0.30674,0.19508,0.10490999999999999,0.60673,15.0,0.23635630794034676,0.5055626061015609,15.0,-0.0678516819571865,0.321526873568144,15.0,0.06302563582936457,0.17291052033029516
25,2019-02-01,0.35821000000000003,0.22785,0.12050999999999999,0.70657,16.0,0.16779683119254096,0.5069702931061325,16.0,0.16798236620873483,0.32247335720452325,16.0,0.14869888475836435,0.17055634968934427
26,2019-03-01,0.5210199999999999,0.2677,0.26266999999999996,1.0513899999999998,17.0,0.4545099243460537,0.49555350535957166,17.0,0.1748957647575159,0.2546153187684875,17.0,1.179653140818189,0.24983117587194095
27,2019-04-01,0.51206,0.24882,0.00414,0.76502,18.0,-0.01719703658208892,0.6693419779875035,18.0,-0.07052670900261479,0.3252463987869598,18.0,-0.9842387786957019,0.005411623225536587
28,2019-05-01,0.48436,0.23341,0.23574,0.9535100000000001,19.0,-0.05409522321602927,0.5079757946953886,19.0,-0.061932320553010234,0.24479030109804825,19.0,55.94202898550725,0.2472339042065631
29,2019-06-01,0.31995,0.19305,0.10639,0.61939,20.0,-0.3394376083904534,0.5165566121506644,20.0,-0.1729146137697614,0.3116776183018777,20.0,-0.5486977178247222,0.17176576954745798
30,2019-07-01,0.30475,0.04593,0.11771999999999999,0.4684,21.0,-0.047507423034849165,0.6506191289496158,21.0,-0.7620823620823621,0.09805721605465414,21.0,0.10649497133189204,0.2513236549957301
31,2019-08-01,0.25264,0.28869,0.1777,0.71903,22.0,-0.17099261689909775,0.35136225192272924,22.0,5.285434356629654,0.4014992420344075,22.0,0.5095141012572206,0.2471385060428633
32,2019-09-01,0.29033,0.18299,0.12043999999999999,0.59376,23.0,0.14918461051298293,0.4889686068445163,23.0,-0.3661366864110291,0.30818849366747514,23.0,-0.32222847495779405,0.20284289948800863
33,2019-10-01,0.39098,0.254,0.09938999999999999,0.74437,24.0,0.34667447387455663,0.5252495398793611,24.0,0.3880539920214218,0.34122815266601286,24.0,-0.17477582198605116,0.13352230745462607
34,2019-11-01,0.22329,0.27001000000000003,0.08946,0.5827600000000001,25.0,-0.4288966187528774,0.3831594481433179,25.0,0.06303149606299221,0.4633296725924909,25.0,-0.09990944763054628,0.15351087926419107
35,2019-12-01,0.23501,0.15858,0.10563,0.49922,26.0,0.05248779613954951,0.47075437682785143,26.0,-0.41268841894744646,0.31765554264652857,26.0,0.18075117370892024,0.21159008052561998
