,Fecha,ventas_20962,ventas_20975,ventas_20995,totales_ventas,edad_ventas_20962,diff_ventas_20962,fraccion_ventas_20962,edad_ventas_20975,diff_ventas_20975,fraccion_ventas_20975,edad_ventas_20995,diff_ventas_20995,fraccion_ventas_20995
0,2017-01-01,,,,0.0,,,,,,,,,
1,2017-02-01,,,,0.0,,,,,,,,,
2,2017-03-01,,,,0.0,,,,,,,,,
3,2017-04-01,,,,0.0,,,,,,,,,
4,2017-05-01,,,,0.0,,,,,,,,,
5,2017-06-01,,,,0.0,,,,,,,,,
6,2017-07-01,,,,0.0,,,,,,,,,
7,2017-08-01,,,,0.0,,,,,,,,,
8,2017-09-01,,,,0.0,,,,,,,,,
9,2017-10-01,,,,0.0,,,,,,,,,
10,2017-11-01,,,,0.0,,,,,,,,,
11,2017-12-01,,,,0.0,,,,,,,,,
12,2018-01-01,,,,0.0,,,,,,,,,
13,2018-02-01,,,,0.0,,,,,,,,,
14,2018-03-01,,,,0.0,,,,,,,,,
15,2018-04-01,,,,0.0,,,,,,,,,
16,2018-05-01,,,,0.0,,,,,,,,,
17,2018-06-01,,,,0.0,,,,,,,,,
18,2018-07-01,,,,0.0,,,,,,,,,
19,2018-08-01,,,,0.0,,,,,,,,,
20,2018-09-01,,,,0.0,,,,,,,,,
21,2018-10-01,,,,0.0,,,,,,,,,
22,2018-11-01,,,,0.0,,,,,,,,,
23,2018-12-01,,,,0.0,,,,,,,,,
24,2019-01-01,,,,0.0,,,,,,,,,
25,2019-02-01,,,,0.0,,,,,,,,,
26,2019-03-01,,,,0.0,,,,,,,,,
27,2019-04-01,,,,0.0,,,,,,,,,
28,2019-05-01,,,,0.0,,,,,,,,,
29,2019-06-01,,,,0.0,,,,,,,,,
30,2019-07-01,,,,0.0,,,,,,,,,
31,2019-08-01,,,,0.0,,,,,,,,,
32,2019-09-01,6.26703,5.88702,5.44805,17.6021,1.0,,0.35603876810153334,1.0,,0.3344498667772595,1.0,,0.30951136512120714
33,2019-10-01,4.36697,4.0754,3.80023,12.2426,2.0,-0.30318348563833264,0.3567028245634098,2.0,-0.3077312460294002,0.332886805090422,2.0,-0.30246051339470087,0.3104103703461683
34,2019-11-01,3.0369099999999998,2.68309,2.66016,8.38016,3.0,-0.3045727357870561,0.3623928421414388,3.0,-0.3416376306620209,0.3201716912326256,3.0,-0.30000026314196776,0.3174354666259355
35,2019-12-01,1.99182,1.69045,1.5528499999999998,5.23512,4.0,-0.34412939468077747,0.3804726539219731,4.0,-0.36996149961425073,0.32290568315530493,4.0,-0.41625691687718036,0.2966216629227219
