,Fecha,ventas_20793,ventas_20831,totales_ventas,edad_ventas_20793,diff_ventas_20793,fraccion_ventas_20793,edad_ventas_20831,diff_ventas_20831,fraccion_ventas_20831
0,2017-01-01,0.04204,0.13213,0.17417,1,,0.24137337084457716,1,,0.7586266291554229
1,2017-02-01,1.18418,1.26724,2.4514199999999997,2,27.167935299714554,0.48305879857388784,2,8.59085748883675,0.5169412014261122
2,2017-03-01,2.32632,1.18115,3.5074699999999996,3,0.9644986404093971,0.6632472979098896,3,-0.06793503992929517,0.33675270209011055
3,2017-04-01,1.5354999999999999,1.20719,2.7426899999999996,4,-0.33994463358437366,0.5598518243038769,4,0.022046310798797836,0.4401481756961232
4,2017-05-01,1.8638599999999999,1.54152,3.40538,5,0.21384565288179747,0.5473280514949873,5,0.2769489475558943,0.45267194850501263
5,2017-06-01,1.47947,1.05502,2.53449,6,-0.2062333007843936,0.5837347947713347,6,-0.31559759198712956,0.4162652052286654
6,2017-07-01,1.03901,0.93893,1.97794,7,-0.29771472216401823,0.5252990485050103,7,-0.11003582870466912,0.47470095149498975
7,2017-08-01,2.64664,2.06404,4.71068,8,1.5472709598560168,0.561838205949035,8,1.1982895423513997,0.438161794050965
8,2017-09-01,1.3933499999999999,1.37333,2.76668,9,-0.47354003566786573,0.5036180548527477,9,-0.33463983256138446,0.49638194514725226
9,2017-10-01,1.54551,1.28926,2.83477,10,0.10920443535364416,0.5451976703577363,10,-0.061216168000407675,0.4548023296422638
10,2017-11-01,1.83782,1.38136,3.2191799999999997,11,0.18913497809784477,0.5708969364869315,11,0.07143632781595632,0.42910306351306854
11,2017-12-01,1.37334,1.1971800000000001,2.57052,12,-0.2527342177144661,0.5342654404556276,12,-0.13333236810100177,0.4657345595443724
12,2018-01-01,1.85181,1.40338,3.25519,13,0.34839879418061076,0.5688792359278567,13,0.17223809285153438,0.4311207640721433
13,2018-02-01,2.22021,1.50349,3.7237,14,0.19894049605521077,0.5962376131267287,14,0.071334919978908,0.4037623868732712
14,2018-03-01,2.4124,1.95387,4.36627,15,0.08656388359659677,0.5525082049438078,15,0.29955636552288345,0.44749179505619213
15,2018-04-01,3.65164,3.0831,6.73474,16,0.5136959044934506,0.5422094988076748,16,0.5779453085415099,0.4577905011923251
16,2018-05-01,3.23719,3.11903,6.35622,17,-0.1134969493159238,0.5092948324633194,17,0.011653854886315727,0.4907051675366806
17,2018-06-01,2.36834,2.23621,4.60455,18,-0.2683963560989624,0.5143477647109924,18,-0.2830431255871217,0.4856522352890076
18,2018-07-01,2.1621,1.6076,3.7697000000000003,19,-0.08708209125378948,0.5735469666021169,19,-0.28110508404845697,0.42645303339788304
19,2018-08-01,2.48644,2.3963200000000002,4.88276,20,0.15001156283243136,0.5092283872236194,20,0.4906195571037574,0.4907716127763806
20,2018-09-01,1.97597,1.78574,3.76171,21,-0.2053015556377793,0.5252850432383145,21,-0.2547990251719303,0.47471495676168557
21,2018-10-01,1.60758,1.15515,2.76273,22,-0.18643501672596244,0.5818809655666678,22,-0.3531253149954642,0.4181190344333322
22,2018-11-01,1.90388,1.59158,3.49546,23,0.18431431095186554,0.5446722319809124,23,0.3778124053153271,0.4553277680190876
23,2018-12-01,1.42941,1.29728,2.72669,24,-0.2492121352186062,0.5242290102651933,24,-0.1849105919903492,0.47577098973480664
24,2019-01-01,1.49545,1.48347,2.97892,25,0.04620088008339096,0.5020107958589018,25,0.1435233719782931,0.49798920414109815
25,2019-02-01,1.89986,1.52352,3.42338,26,0.2704269617840785,0.5549661445705707,26,0.026997512588727724,0.4450338554294294
26,2019-03-01,2.98693,2.47442,5.4613499999999995,27,0.572184266209089,0.5469215487013285,27,0.6241467128754462,0.4530784512986716
27,2019-04-01,2.09608,1.45543,3.5515100000000004,28,-0.29824937310214833,0.5901940301449242,28,-0.41180963619757355,0.40980596985507567
28,2019-05-01,2.46046,2.32431,4.78477,29,0.17383878477920675,0.5142274341295402,29,0.5969919542678109,0.48577256587045986
29,2019-06-01,3.02899,2.60256,5.63155,30,0.2310665485315754,0.5378608020882351,30,0.11971294706816211,0.462139197911765
30,2019-07-01,3.1971499999999997,2.67864,5.87579,31,0.05551685545346795,0.5441225775597833,31,0.02923275544079681,0.45587742244021656
31,2019-08-01,1.68766,1.51347,3.20113,32,-0.4721361212329731,0.5272075798233749,32,-0.4349856643669922,0.47279242017662515
32,2019-09-01,2.35628,2.2181699999999998,4.57445,33,0.3961816953651802,0.5150958038671316,33,0.4656187436817377,0.4849041961328684
33,2019-10-01,2.67266,2.61258,5.28524,34,0.13427096949428766,0.5056837532448858,34,0.17780873422686277,0.4943162467551142
34,2019-11-01,3.03699,1.89987,4.936859999999999,35,0.13631737669587596,0.6151663202926557,35,-0.27279930183956086,0.3848336797073444
35,2019-12-01,2.6406099999999997,2.65266,5.29327,36,-0.130517387281486,0.4988617621999255,36,0.3962323737939965,0.5011382378000745
