,Fecha,ventas_20052,totales_ventas,edad_ventas_20052,diff_ventas_20052,fraccion_ventas_20052
0,2017-01-01,150.34129000000001,150.34129000000001,1,,1.0
1,2017-02-01,193.22456,193.22456,2,0.28523947080672235,1.0
2,2017-03-01,208.87994,208.87994,3,0.08102168792621398,1.0
3,2017-04-01,243.85319,243.85319,4,0.16743230584995383,1.0
4,2017-05-01,243.03547,243.03547,5,-0.0033533291075667636,1.0
5,2017-06-01,298.74627000000004,298.74627000000004,6,0.22922909153960133,1.0
6,2017-07-01,198.23863,198.23863,7,-0.336431447328196,1.0
7,2017-08-01,244.13143,244.13143,8,0.2315028105268887,1.0
8,2017-09-01,211.04906,211.04906,9,-0.13551049121368763,1.0
9,2017-10-01,178.85819,178.85819,10,-0.15252790038486783,1.0
10,2017-11-01,110.98428,110.98428,11,-0.3794844955101022,1.0
11,2017-12-01,393.75727,393.75727,12,2.5478652472223993,1.0
12,2018-01-01,192.32743,192.32743,13,-0.5115584024645438,1.0
13,2018-02-01,202.51442,202.51442,14,0.05296691168805203,1.0
14,2018-03-01,299.45037,299.45037,15,0.47866196392335925,1.0
15,2018-04-01,184.12781,184.12781,16,-0.3851141008775511,1.0
16,2018-05-01,230.18524,230.18524,17,0.25013836856040367,1.0
17,2018-06-01,157.34847,157.34847,18,-0.31642676133361114,1.0
18,2018-07-01,136.6223,136.6223,19,-0.13172145874694555,1.0
19,2018-08-01,155.73576,155.73576,20,0.13990000168347339,1.0
20,2018-09-01,166.53044,166.53044,21,0.06931407404439417,1.0
21,2018-10-01,162.13531,162.13531,22,-0.026392352052873904,1.0
22,2018-11-01,108.80949,108.80949,23,-0.32889701817574474,1.0
23,2018-12-01,150.80694,150.80694,24,0.38597230811393385,1.0
24,2019-01-01,88.16281,88.16281,25,-0.4153928857650716,1.0
25,2019-02-01,84.48313999999999,84.48313999999999,26,-0.04173721323083965,1.0
26,2019-03-01,157.04177,157.04177,27,0.8588533759516991,1.0
27,2019-04-01,98.0603,98.0603,28,-0.37557822991933937,1.0
28,2019-05-01,170.49389,170.49389,29,0.7386637609715654,1.0
29,2019-06-01,102.52917000000001,102.52917000000001,30,-0.3986343440225335,1.0
30,2019-07-01,122.6875,122.6875,31,0.19661068162358078,1.0
31,2019-08-01,110.35966,110.35966,32,-0.10048163015792151,1.0
32,2019-09-01,151.38613,151.38613,33,0.37175241388021674,1.0
33,2019-10-01,169.18788,169.18788,34,0.1175916842579964,1.0
34,2019-11-01,79.25908,79.25908,35,-0.531532164124286,1.0
35,2019-12-01,95.51068,95.51068,36,0.2050440151462772,1.0
