,Fecha,ventas_21202,ventas_21218,totales_ventas,edad_ventas_21202,diff_ventas_21202,fraccion_ventas_21202,edad_ventas_21218,diff_ventas_21218,fraccion_ventas_21218
0,2017-01-01,0.74802,0.76076,1.50878,1,,0.4957780458383595,1,,0.5042219541616405
1,2017-02-01,0.2275,0.09009,0.31759000000000004,2,-0.6958637469586374,0.7163323782234956,2,-0.881578947368421,0.2836676217765043
2,2017-03-01,0.31304,0.13923,0.45226999999999995,3,0.3759999999999999,0.6921529175050303,3,0.5454545454545453,0.30784708249496984
3,2017-04-01,0.28847,0.25298,0.54145,4,-0.0784883720930232,0.5327731092436975,4,0.8169934640522876,0.4672268907563025
4,2017-05-01,0.12922,0.22659,0.35581,5,-0.5520504731861199,0.3631713554987212,5,-0.1043165467625898,0.6368286445012787
5,2017-06-01,0.13741,0.10738,0.24479,6,0.06338028169014087,0.5613382899628253,6,-0.5261044176706827,0.43866171003717475
6,2017-07-01,0.17108,0.1274,0.29848,7,0.2450331125827815,0.573170731707317,7,0.18644067796610178,0.4268292682926829
7,2017-08-01,0.27573000000000003,0.27846,0.55419,8,0.6117021276595745,0.497536945812808,8,1.1857142857142853,0.5024630541871922
8,2017-09-01,0.18473,0.13195,0.31668,9,-0.3300330033003301,0.5833333333333334,9,-0.5261437908496731,0.4166666666666667
9,2017-10-01,0.13177,0.08208,0.21384999999999998,10,-0.28668868077735077,0.6161795651157354,10,-0.3779461917392952,0.3838204348842647
10,2017-11-01,0.24115,0.09445,0.3356,11,0.8300827198907187,0.7185637663885578,11,0.15070662768031196,0.2814362336114422
11,2017-12-01,0.052419999999999994,0.07371,0.12613,12,-0.7826249222475637,0.4156029493379846,12,-0.21958708311275815,0.5843970506620154
12,2018-01-01,0.16852999999999999,0.0495,0.21803,13,2.214994276993514,0.7729670228867587,13,-0.3284493284493284,0.2270329771132413
13,2018-02-01,0.032029999999999996,0.03003,0.06206,14,-0.8099448169465376,0.5161134386077989,14,-0.3933333333333333,0.48388656139220115
14,2018-03-01,0.23314,0.16635,0.39949,15,6.278801123946301,0.5835940824551302,15,4.539460539460539,0.41640591754486966
15,2018-04-01,0.21913,0.19183,0.41096,16,-0.06009264819421805,0.5332149114269028,16,0.1531710249474001,0.46678508857309714
16,2018-05-01,0.32705,0.14214,0.46919,17,0.4924930406607951,0.6970523668449882,17,-0.25903143408226037,0.30294763315501183
17,2018-06-01,0.275,0.09627,0.37127,18,-0.1591499770677266,0.740700837665311,18,-0.32271000422119034,0.259299162334689
18,2018-07-01,0.25279999999999997,0.16725,0.42005,19,-0.08072727272727291,0.6018331151053445,19,0.7373013399813028,0.39816688489465546
19,2018-08-01,0.26409,0.20672,0.47080999999999995,20,0.04465981012658237,0.5609269131921583,20,0.2359940209267562,0.43907308680784185
20,2018-09-01,0.16344,0.07952,0.24296,21,-0.38112007270248777,0.6727033256503128,21,-0.6153250773993807,0.3272966743496872
21,2018-10-01,0.08063000000000001,0.07824,0.15887,22,-0.5066691140479687,0.5075218732296847,22,-0.016096579476861037,0.4924781267703153
22,2018-11-01,0.01492,0.026180000000000002,0.0411,23,-0.8149572119558477,0.3630170316301703,23,-0.6653885480572597,0.6369829683698298
23,2018-12-01,0.01783,0.03092,0.04875,24,0.19504021447721176,0.3657435897435897,24,0.1810542398777692,0.6342564102564102
24,2019-01-01,0.17215,0.017449999999999997,0.1896,25,8.655075715086934,0.9079641350210971,25,-0.4356403622250971,0.09203586497890294
25,2019-02-01,0.04294,0.05751,0.10045,26,-0.7505663665408074,0.427476356396217,26,2.2957020057306594,0.5725236436037829
26,2019-03-01,0.07607,0.03457,0.11063999999999999,27,0.7715416860735911,0.6875451916124368,27,-0.398887150060859,0.3124548083875633
27,2019-04-01,0.14379,0.037129999999999996,0.18092,28,0.8902326804259235,0.7947711695777139,28,0.07405264680358693,0.20522883042228607
28,2019-05-01,0.24567,0.19473000000000001,0.4404,29,0.7085332776966409,0.55783378746594,29,4.244546189065447,0.44216621253405997
29,2019-06-01,0.05822,0.02874,0.08696000000000001,30,-0.7630154271990882,0.6695032198712051,30,-0.852411030657834,0.33049678012879485
30,2019-07-01,0.0848,0.08152999999999999,0.16632999999999998,31,0.45654414290621775,0.5098298563097458,31,1.8368128044537226,0.4901701436902543
31,2019-08-01,0.08585000000000001,0.04513,0.13098,32,0.012382075471698221,0.6554435791723927,32,-0.446461425242242,0.34455642082760723
32,2019-09-01,0.07474,0.0706,0.14534,33,-0.12941176470588245,0.5142424659419292,33,0.5643695989364057,0.4857575340580707
33,2019-10-01,0.05069,0.03966,0.09035,34,-0.3217821782178218,0.5610403984504704,34,-0.4382436260623229,0.4389596015495296
34,2019-11-01,0.029269999999999997,0.03129,0.060559999999999996,35,-0.4225685539554153,0.4833223249669749,35,-0.21104387291981852,0.5166776750330251
35,2019-12-01,0.045869999999999994,0.03348,0.07935,36,0.5671335838742739,0.5780718336483931,36,0.06999041227229161,0.4219281663516068
