,Fecha,ventas_20657,ventas_20741,totales_ventas,edad_ventas_20657,diff_ventas_20657,fraccion_ventas_20657,edad_ventas_20741,diff_ventas_20741,fraccion_ventas_20741
0,2017-01-01,,,0.0,,,,,,
1,2017-02-01,,,0.0,,,,,,
2,2017-03-01,,,0.0,,,,,,
3,2017-04-01,,,0.0,,,,,,
4,2017-05-01,,,0.0,,,,,,
5,2017-06-01,,,0.0,,,,,,
6,2017-07-01,,,0.0,,,,,,
7,2017-08-01,0.36036,0.36036,0.72072,1.0,,0.5,1.0,,0.5
8,2017-09-01,27.78048,21.60059,49.38107,2.0,76.0909090909091,0.5625734719802548,2.0,58.94169719169719,0.43742652801974524
9,2017-10-01,14.93173,10.72266,25.65439,3.0,-0.46251000702651646,0.5820341080025679,3.0,-0.5035941147903831,0.417965891997432
10,2017-11-01,16.13817,9.00897,25.14714,4.0,0.08079706772088692,0.6417497178605598,4.0,-0.1598194850904533,0.3582502821394401
11,2017-12-01,6.94908,6.0027800000000004,12.95186,5.0,-0.5694009915622402,0.5365314325510004,5.0,-0.3336885348713559,0.4634685674489996
12,2018-01-01,7.24603,4.45589,11.701920000000001,6.0,0.042732275351557304,0.6192171882904686,6.0,-0.2576956010381857,0.3807828117095314
13,2018-02-01,4.46699,4.06085,8.527840000000001,7.0,-0.3835258755484038,0.5238125949830202,7.0,-0.08865568943578046,0.47618740501697965
14,2018-03-01,3.4680400000000002,1.82137,5.28941,8.0,-0.22362933429445775,0.6556572472166083,8.0,-0.5514806013519338,0.3443427527833917
15,2018-04-01,0.663,0.62744,1.29044,9.0,-0.8088257344205949,0.5137782461795977,9.0,-0.6555120596034852,0.48622175382040234
16,2018-05-01,0.78122,0.57225,1.3534700000000002,10.0,0.17831070889894418,0.5771978691806985,10.0,-0.08796060181053163,0.42280213081930146
17,2018-06-01,0.26089,0.30789,0.5687800000000001,11.0,-0.6660479762422876,0.45868349801329156,11.0,-0.46196592398427266,0.5413165019867083
18,2018-07-01,0.12538,0.08277,0.20815,12.0,-0.5194143125455173,0.602354071582993,12.0,-0.7311702231316379,0.39764592841700697
19,2018-08-01,0.67459,0.05372,0.72831,13.0,4.380363694369118,0.9262401999148714,13.0,-0.35097257460432524,0.07375980008512859
20,2018-09-01,2.23422,1.40736,3.6415800000000003,14.0,2.311967269007842,0.6135303906546059,14.0,25.19806403574088,0.386469609345394
21,2018-10-01,1.33188,1.20259,2.53447,15.0,-0.4038724924134598,0.5255063188753467,15.0,-0.14549937471577984,0.47449368112465334
22,2018-11-01,1.32603,1.22722,2.5532500000000002,16.0,-0.004392287593476823,0.5193498482326446,16.0,0.020480795616128464,0.48065015176735526
23,2018-12-01,3.28206,1.80822,5.09028,17.0,1.475102373249474,0.6447700322968482,17.0,0.4734277472661788,0.3552299677031519
24,2019-01-01,8.44532,5.10078,13.546100000000001,18.0,1.5731766024996499,0.6234502919659533,18.0,1.8208846268706245,0.3765497080340467
25,2019-02-01,8.39057,5.67588,14.06645,19.0,-0.0064828804592366295,0.5964952066797238,19.0,0.1127474621528472,0.4035047933202763
26,2019-03-01,4.39196,1.3464,5.73836,20.0,-0.47655999532808857,0.7653685024989718,20.0,-0.7627856825725703,0.23463149750102816
27,2019-04-01,1.28717,0.20334,1.49051,21.0,-0.7069258372116323,0.8635768964985139,21.0,-0.8489750445632798,0.13642310350148606
28,2019-05-01,0.89942,0.16847,1.06789,22.0,-0.30124226015211664,0.8422403056494583,22.0,-0.17148618078095793,0.15775969435054174
29,2019-06-01,0.14124,0.07554,0.21678,23.0,-0.842965466634053,0.6515361195682259,23.0,-0.5516115628895353,0.3484638804317741
30,2019-07-01,0.13691,0.03488,0.17179,24.0,-0.030657037666383464,0.7969614063682403,24.0,-0.5382578766216574,0.20303859363175972
31,2019-08-01,0.05332,0.05957,0.11288999999999999,25.0,-0.6105470747206193,0.47231818584462754,25.0,0.7078555045871558,0.5276818141553725
32,2019-09-01,0.41221,0.10895,0.5211600000000001,26.0,6.730870217554389,0.7909471179676106,26.0,0.8289407419842204,0.20905288203238928
33,2019-10-01,2.07996,0.40379,2.4837499999999997,27.0,4.045874675529462,0.837427277302466,27.0,2.7061955025240936,0.16257272269753398
34,2019-11-01,8.23633,3.36947,11.6058,28.0,2.9598501894267204,0.7096736114701271,28.0,7.344609821937147,0.290326388529873
35,2019-12-01,3.71165,1.35364,5.06529,29.0,-0.54935632739339,0.7327615990397391,29.0,-0.5982632283415493,0.2672384009602609
