,Fecha,ventas_20380,ventas_20404,ventas_20629,ventas_20931,ventas_21077,totales_ventas,edad_ventas_20380,diff_ventas_20380,fraccion_ventas_20380,edad_ventas_20404,diff_ventas_20404,fraccion_ventas_20404,edad_ventas_20629,diff_ventas_20629,fraccion_ventas_20629,edad_ventas_20931,diff_ventas_20931,fraccion_ventas_20931,edad_ventas_21077,diff_ventas_21077,fraccion_ventas_21077
0,2017-01-01,15.77383,15.45998,7.00377,0.10918,0.41204999999999997,38.758810000000004,1,,0.406974053124954,1,,0.398876539295195,1,,0.18070136828246275,1,,0.002816907949444268,1,,0.01063113134794386
1,2017-02-01,16.30772,15.08975,8.24867,2.20146,0.54064,42.38824,2,0.033846567384078534,0.3847227438553712,2,-0.023947637707163877,0.355989066778899,2,0.17774712761841127,0.19459807720254485,2,19.163583073823045,0.051935631203371496,2,0.31207377745419257,0.012754480959813382
2,2017-03-01,20.57865,19.58133,10.78596,2.62953,0.52318,54.098650000000006,3,0.26189620621398946,0.38039119275619626,3,0.2976576815387929,0.36195598226573117,3,0.30759989186135445,0.1993757700053513,3,0.19444822981112533,0.048606203666819774,3,-0.03229505770938153,0.009670851305901347
3,2017-04-01,16.51407,14.79546,7.88512,0.00874,0.37066,39.57405000000001,4,-0.1975144142108447,0.4172954246532765,4,-0.24440985367183948,0.3738677239251479,4,-0.2689459260000964,0.1992497608912911,4,-0.9966762120987401,0.00022085179555794763,4,-0.2915249053862915,0.009366238734726416
4,2017-05-01,10.54725,16.55331,11.39367,0.50451,0.8285,39.82724,5,-0.3613173493875223,0.2648250293015534,5,0.11881009444789141,0.41562784666976665,5,0.444958351933769,0.2860773179361663,5,56.72425629290618,0.01266746076303555,5,1.2352020719797119,0.020802345329478014
5,2017-06-01,8.04393,5.95514,9.39718,1.11813,0.55818,25.072560000000003,6,-0.23734338334636995,0.3208260345174166,6,-0.6402447607155306,0.2375162328856726,6,-0.17522799940668807,0.3747993822728911,6,1.2162692513527977,0.044595765250935684,6,-0.32627640313820155,0.02226258507308388
6,2017-07-01,20.70872,20.22915,5.02739,1.05921,0.58426,47.60873,7,1.5744530347728038,0.4349773665460095,7,2.396922658409374,0.4249042139960465,7,-0.4650107798296937,0.10559806993381254,7,-0.05269512489603184,0.022248230524107657,7,0.046723279228922554,0.012272119000023734
7,2017-08-01,12.05019,13.02911,5.11273,2.50285,0.6997599999999999,33.394639999999995,8,-0.4181103419235954,0.3608420393212804,8,-0.3559240007612777,0.39015572558949585,8,0.016975010890342788,0.15310031789532694,8,1.362940304566611,0.07494765627058715,8,0.19768596172936695,0.02095426092330985
8,2017-09-01,15.53154,15.03948,3.19688,1.57683,0.60388,35.948609999999995,9,0.28890415835766897,0.43204841578019293,9,0.15429833657095535,0.41836054300847797,9,-0.3747215284202373,0.0889291686104136,9,-0.36998621571408596,0.04386344840593281,9,-0.13701840631073506,0.016798424194982783
9,2017-10-01,16.74281,17.06639,10.07698,1.98305,0.69539,46.56462,10,0.07798775910180182,0.35956075664313375,10,0.1347726118190256,0.36650980937888034,10,2.1521295763369284,0.21640850929310712,10,0.25761813258245975,0.04258705429143414,10,0.15153672915148703,0.014933870393444636
10,2017-11-01,14.1139,16.35154,7.46813,1.6510799999999999,0.60167,40.18632,11,-0.15701725098714012,0.35121155656949926,11,-0.04188642120565617,0.4068931915139281,11,-0.25889204900674606,0.1858376183736157,11,-0.16740374675373798,0.041085623167286776,11,-0.1347732926846804,0.01497201037567013
11,2017-12-01,12.4315,13.14672,4.38363,1.9415799999999999,0.59297,32.4964,12,-0.11920163810144606,0.38255006708435396,12,-0.19599499496683492,0.40455927425807164,12,-0.413021733687014,0.1348958653881661,12,0.17594544177144658,0.05974754126610947,12,-0.014459753685575217,0.018247252003298825
12,2018-01-01,14.21707,15.19908,6.30835,1.6270799999999999,0.71509,38.06667,13,0.14363270723565136,0.3734781634432431,13,0.15611194275073936,0.3992752715170515,13,0.43906990325369605,0.1657184618460191,13,-0.16198147900163784,0.04274290343757412,13,0.20594633792603337,0.018785199756112106
13,2018-02-01,11.50737,12.46547,5.58819,1.76467,0.9111100000000001,32.23681,14,-0.19059482720419887,0.3569636697923895,14,-0.17985364903665224,0.38668435245298777,14,-0.11415980406920985,0.1733481073344416,14,0.08456252919340175,0.054740838190875586,14,0.2741193416213345,0.02826303222930557
