,Fecha,ventas_20609,totales_ventas,edad_ventas_20609,diff_ventas_20609,fraccion_ventas_20609
0,2017-01-01,6.32131,6.32131,1,,1.0
1,2017-02-01,5.36212,5.36212,2,-0.15173911736649529,1.0
2,2017-03-01,4.27708,4.27708,3,-0.20235280075790923,1.0
3,2017-04-01,7.85708,7.85708,4,0.8370196489193562,1.0
4,2017-05-01,5.64517,5.64517,5,-0.28151807032638076,1.0
5,2017-06-01,9.235610000000001,9.235610000000001,6,0.6360198187122799,1.0
6,2017-07-01,6.15353,6.15353,7,-0.3337169932467916,1.0
7,2017-08-01,8.20828,8.20828,8,0.3339140298332827,1.0
8,2017-09-01,9.00496,9.00496,9,0.09705809256019535,1.0
9,2017-10-01,8.41269,8.41269,10,-0.06577153035660357,1.0
10,2017-11-01,9.02592,9.02592,11,0.07289345025194079,1.0
11,2017-12-01,7.7312899999999996,7.7312899999999996,12,-0.14343468588243635,1.0
12,2018-01-01,6.68825,6.68825,13,-0.13491150894611373,1.0
13,2018-02-01,8.8163,8.8163,14,0.31817740066534594,1.0
14,2018-03-01,8.94209,8.94209,15,0.014267890158002823,1.0
15,2018-04-01,7.804670000000001,7.804670000000001,16,-0.12719845136875155,1.0
16,2018-05-01,6.5152600000000005,6.5152600000000005,17,-0.16521006013066536,1.0
17,2018-06-01,4.03596,4.03596,18,-0.3805373845402946,1.0
18,2018-07-01,7.88853,7.88853,19,0.9545609966402046,1.0
19,2018-08-01,7.5793,7.5793,20,-0.03919995233585983,1.0
20,2018-09-01,4.75409,4.75409,21,-0.372753420500574,1.0
21,2018-10-01,2.49496,2.49496,22,-0.47519714603636026,1.0
22,2018-11-01,6.41041,6.41041,23,1.5693437970949435,1.0
23,2018-12-01,4.73834,4.73834,24,-0.2608366703533783,1.0
24,2019-01-01,4.40288,4.40288,25,-0.07079694576581679,1.0
25,2019-02-01,4.91131,4.91131,26,0.11547668798604564,1.0
26,2019-03-01,5.22052,5.22052,27,0.06295876252975262,1.0
27,2019-04-01,3.1239500000000002,3.1239500000000002,28,-0.40160175614689714,1.0
28,2019-05-01,5.56653,5.56653,29,0.7818883144736631,1.0
29,2019-06-01,3.69006,3.69006,30,-0.337098695237428,1.0
30,2019-07-01,6.34225,6.34225,31,0.7187389906939183,1.0
31,2019-08-01,3.48033,3.48033,32,-0.4512467972722614,1.0
32,2019-09-01,6.31604,6.31604,33,0.8147819315984405,1.0
33,2019-10-01,4.49725,4.49725,34,-0.28796366077478924,1.0
34,2019-11-01,2.67841,2.67841,35,-0.4044338206681862,1.0
35,2019-12-01,0.47173,0.47173,36,-0.8238768523116327,1.0
