,Fecha,ventas_20604,totales_ventas,edad_ventas_20604,diff_ventas_20604,fraccion_ventas_20604
0,2017-01-01,,0.0,,,
1,2017-02-01,,0.0,,,
2,2017-03-01,,0.0,,,
3,2017-04-01,,0.0,,,
4,2017-05-01,,0.0,,,
5,2017-06-01,,0.0,,,
6,2017-07-01,,0.0,,,
7,2017-08-01,,0.0,,,
8,2017-09-01,,0.0,,,
9,2017-10-01,,0.0,,,
10,2017-11-01,,0.0,,,
11,2017-12-01,,0.0,,,
12,2018-01-01,,0.0,,,
13,2018-02-01,,0.0,,,
14,2018-03-01,9.65052,9.65052,1.0,,1.0
15,2018-04-01,10.661549999999998,10.661549999999998,2.0,0.10476430285621895,1.0
16,2018-05-01,10.01819,10.01819,3.0,-0.060343946236710216,1.0
17,2018-06-01,5.0734200000000005,5.0734200000000005,4.0,-0.49357917947253943,1.0
18,2018-07-01,3.29038,3.29038,5.0,-0.3514473471543851,1.0
19,2018-08-01,7.59177,7.59177,6.0,1.3072623830682173,1.0
20,2018-09-01,6.91162,6.91162,7.0,-0.08959043806648519,1.0
21,2018-10-01,5.69841,5.69841,8.0,-0.1755319302855192,1.0
22,2018-11-01,3.63965,3.63965,9.0,-0.3612867448990157,1.0
23,2018-12-01,3.5845000000000002,3.5845000000000002,10.0,-0.015152555877625543,1.0
24,2019-01-01,2.6102499999999997,2.6102499999999997,11.0,-0.27179522946017587,1.0
25,2019-02-01,6.7461899999999995,6.7461899999999995,12.0,1.5844995690068002,1.0
26,2019-03-01,4.83447,4.83447,13.0,-0.28337772876245704,1.0
27,2019-04-01,7.37118,7.37118,14.0,0.5247131536652416,1.0
28,2019-05-01,4.66905,4.66905,15.0,-0.36658038468739057,1.0
29,2019-06-01,5.0550500000000005,5.0550500000000005,16.0,0.0826720639102173,1.0
30,2019-07-01,4.908,4.908,17.0,-0.02908972215902911,1.0
31,2019-08-01,2.5551,2.5551,18.0,-0.47940097799511006,1.0
32,2019-09-01,6.96678,6.96678,19.0,1.7266173535282379,1.0
33,2019-10-01,3.10656,3.10656,20.0,-0.5540895506963045,1.0
34,2019-11-01,6.98519,6.98519,21.0,1.2485289194478781,1.0
35,2019-12-01,13.17988,13.17988,22.0,0.8868319974116667,1.0
