,Fecha,ventas_20053,ventas_20129,ventas_20219,totales_ventas,edad_ventas_20053,diff_ventas_20053,fraccion_ventas_20053,edad_ventas_20129,diff_ventas_20129,fraccion_ventas_20129,edad_ventas_20219,diff_ventas_20219,fraccion_ventas_20219
0,2017-01-01,170.59296,89.35406,43.10808,303.05510000000004,1,,0.5629107050170084,1,,0.2948442708933128,1,,0.14224502408967873
1,2017-02-01,156.27721,104.28079,43.385510000000004,303.94351,2,-0.08391758956524353,0.5141653131530921,2,0.16705150275208525,0.3430926687659822,2,0.006435684447092111,0.14274201808092565
2,2017-03-01,214.12225,117.94467,41.00914,373.07606,3,0.37014379767849714,0.573937255582682,3,0.13102969396376846,0.316141083938755,3,-0.054773356357917684,0.10992166047856301
3,2017-04-01,150.01221,84.75383,34.47779,269.24383,4,-0.2994085855159844,0.5571611798866477,4,-0.28141025787769813,0.31478466934599764,4,-0.15926571491135885,0.12805415076735463
4,2017-05-01,124.27406,79.31172,37.37083,240.95661,5,-0.1715737005674405,0.5157528569147781,5,-0.06421078551848336,0.3291535351530717,5,0.08391025062801297,0.1550936079321501
5,2017-06-01,154.92507,97.44871,37.8005,290.17428,6,0.24664044934236476,0.5339035217042668,6,0.2286798218472631,0.3358282133068444,6,0.01149747008562565,0.13026826498888874
6,2017-07-01,105.07593,64.92336,22.01364,192.01293,7,-0.3217629012528444,0.5472336159861734,7,-0.33376891289787214,0.3381197297494497,7,-0.41763627465245173,0.11464665426437687
7,2017-08-01,170.59934,46.51229,25.2221,242.33373000000003,8,0.6235815376556745,0.7039851200243564,8,-0.28358159528403953,0.19193485776825206,8,0.14574872669853792,0.10408002220739143
8,2017-09-01,139.88111,59.57916,44.59821,244.05848,9,-0.18006066143046043,0.5731458706126499,9,0.28093370590869643,0.2441183768742639,9,0.7682195376277153,0.1827357525130862
9,2017-10-01,204.7312,80.54496,42.35227,327.62843,10,0.4636086316444014,0.6248883834653788,10,0.35189821407351163,0.24584240140576324,10,-0.0503594202547592,0.12926921512885803
10,2017-11-01,156.40553,68.32951,37.69718,262.43222000000003,11,-0.23604448173995954,0.5959844793447999,11,-0.1516600169644383,0.26037012528415904,11,-0.10991358904729297,0.14364539537104096
11,2017-12-01,201.84949,46.77654999999999,41.28639,289.91243,12,0.29055213073348496,0.6962429655051355,12,-0.3154268192469111,0.16134716955737288,12,0.09521163121485464,0.14240986493749164
12,2018-01-01,103.58309,112.29705,34.05358,249.93372,13,-0.48683006333085116,0.4144422369258538,13,1.400712536516695,0.449307320356773,13,-0.17518630231415247,0.13625044271737322
13,2018-02-01,163.23312,63.52368,38.83366,265.59046,14,0.575866485543152,0.6146046059033898,14,-0.43432458822382247,0.23917907292302593,14,0.14036938260235798,0.14621632117358432
14,2018-03-01,197.49354,78.94965,47.10523,323.54842,15,0.20988644951465718,0.6103987155925533,15,0.24283810383781304,0.24401185454714938,15,0.21300001081535958,0.14558942986029724
15,2018-04-01,166.37158,80.085,39.4754,285.93197999999995,16,-0.15758469871976574,0.581857195546997,16,0.014380684398220742,0.2800840955250966,16,-0.161974158708067,0.1380587089279066
16,2018-05-01,185.15978,82.28721,23.73208,291.17907,17,0.11292914330680767,0.6358965979251188,17,0.027498407941562192,0.28260001654651895,17,-0.39881343824255105,0.08150338552836231
17,2018-06-01,108.37985,56.54491,27.55492,192.47968,18,-0.4146685095434873,0.5630716447575141,18,-0.31283476496529655,0.2937708021958474,18,0.16108322574338194,0.14315755304663846
18,2018-07-01,169.79749,68.59388,29.54001,267.93138,19,0.5666887341143211,0.6337349884138245,19,0.21308673052976823,0.2560128641893309,19,0.0720412180474485,0.11025214739684466
19,2018-08-01,139.33043,65.10937,31.19853,235.63833,20,-0.17943174542803902,0.5912893288625837,20,-0.05079913834878564,0.27631060702221066,20,0.05614486928068078,0.13240006411520572
20,2018-09-01,127.57764,56.3786,26.09216,210.04840000000002,21,-0.08435192513221988,0.6073725865086332,21,-0.13409390998561344,0.26840766223403745,21,-0.1636734166641826,0.12421975125732926
21,2018-10-01,128.16512,77.30537,21.5677,227.03819,22,0.004604882172142386,0.564509081049316,22,0.3711828601632534,0.3404950065889796,22,-0.17340304520591632,0.09499591236170443
22,2018-11-01,148.1339,45.77818,20.69207,214.60415,23,0.15580510516433807,0.6902657753822562,23,-0.4078266490413279,0.21331451418809932,23,-0.04059913667196769,0.09641971042964453
23,2018-12-01,133.38951,68.76041,19.53923,221.68915,24,-0.09953420520218538,0.6016961587881049,24,0.5020345937737147,0.31016587866388584,24,-0.055714097236284295,0.08813796254800922
24,2019-01-01,150.87501,57.35731,15.65104,223.88336,25,0.13108602018254661,0.6739000611747117,25,-0.16583816181433467,0.25619282290564155,25,-0.19899402381772463,0.06990711591964673
25,2019-02-01,144.51834,54.03926,26.9406,225.49819999999997,26,-0.04213202703350282,0.6408846722501556,26,-0.05784877289398683,0.23964386411953623,26,0.7213297007738783,0.11947146363030837
26,2019-03-01,163.58802,65.48133,38.44759,267.51694,27,0.1319533562314652,0.611505275142576,27,0.2117362450929195,0.24477451783053442,27,0.4271244886899326,0.1437202070268896
27,2019-04-01,132.33135,99.55327,24.98283,256.86744999999996,28,-0.19106943161241277,0.5151736819904585,28,0.5203306041584678,0.3875667002572728,28,-0.35021076743691865,0.09725961775226874
28,2019-05-01,148.99028,85.59564999999999,19.745829999999998,254.33176000000003,29,0.12588800764142455,0.5858107536392624,29,-0.14020252674774025,0.3365511645104802,29,-0.20962396974241918,0.0776380818502573
29,2019-06-01,197.59135,54.372009999999996,24.37916,276.34252,30,0.3262029576694533,0.71502333408554,30,-0.36478068686901727,0.19675585935888548,30,0.23464853085436274,0.08822080655557459
30,2019-07-01,112.33781,65.81408,24.00396,202.15585000000002,31,-0.43146392795028726,0.5556990312177461,31,0.21044044536885814,0.3255610955606776,31,-0.015390193919724862,0.11873987322157631
31,2019-08-01,101.27047,50.13393,18.91929,170.32369,32,-0.09851838842149407,0.5945765383547057,32,-0.23824917099806003,0.29434502035506627,32,-0.21182629866072095,0.11107844129022804
32,2019-09-01,128.92976,61.89894,21.33387,212.16257,33,0.2731229547962005,0.6076932420266213,33,0.2346716086291261,0.291752404771492,33,0.1276252967209658,0.10055435320188666
33,2019-10-01,151.88416,73.30192000000001,17.6685,242.85458,34,0.17803802628656118,0.6254119646415564,34,0.1842193097329293,0.30183462053711324,34,-0.1718098966572872,0.07275341482133053
34,2019-11-01,174.10464,61.29221,30.5133,265.91015,35,0.14629886355496174,0.65474988450046,35,-0.1638389553779766,0.23049970074478165,35,0.7269887087189064,0.11475041475475833
35,2019-12-01,146.36584,52.92339,23.10671,222.39593999999997,36,-0.1593225775028167,0.6581317986290578,36,-0.13653970055901068,0.23796922731593034,36,-0.24273316881491025,0.10389897405501199
