,Fecha,ventas_20196,ventas_20388,totales_ventas,edad_ventas_20196,diff_ventas_20196,fraccion_ventas_20196,edad_ventas_20388,diff_ventas_20388,fraccion_ventas_20388
0,2017-01-01,36.70758,20.75892,57.466499999999996,1,,0.6387648456057008,1,,0.3612351543942993
1,2017-02-01,18.4275,9.555,27.982499999999998,2,-0.497991967871486,0.6585365853658537,2,-0.5397159389794844,0.34146341463414637
2,2017-03-01,19.21374,11.33496,30.548700000000004,3,0.04266666666666683,0.6289544235924933,3,0.1862857142857144,0.3710455764075067
3,2017-04-01,19.83618,13.19136,33.02754,4,0.03239556692242101,0.6005951396925111,4,0.16377649325626195,0.3994048603074888
4,2017-05-01,44.42256,18.35652,62.77907999999999,5,1.2394715111478116,0.7076013219690381,5,0.3915562913907285,0.2923986780309619
5,2017-06-01,53.16948,14.75292,67.9224,6,0.19690265486725672,0.7827974276527332,6,-0.19631171921475313,0.2172025723472669
6,2017-07-01,9.43488,8.45208,17.886960000000002,7,-0.822550831792976,0.5274725274725274,7,-0.42709104367135453,0.4725274725274725
7,2017-08-01,46.289880000000004,12.4488,58.73868,8,3.9062500000000004,0.7880646960401562,8,0.4728682170542635,0.21193530395984383
8,2017-09-01,36.6912,12.05568,48.746880000000004,9,-0.20736022646850674,0.7526881720430108,9,-0.031578947368421026,0.24731182795698925
9,2017-10-01,15.1515,12.32868,27.48018,10,-0.5870535714285715,0.551361017285913,10,0.022644927536231856,0.44863898271408703
10,2017-11-01,59.93442,18.42204,78.35646,11,2.9556756756756757,0.7648944324437322,11,0.4942426926483613,0.23510556755626785
11,2017-12-01,33.03846,19.85256,52.89102,12,-0.44875649084449304,0.6246515949210282,12,0.077652637818613,0.3753484050789718
12,2018-01-01,24.226020000000002,12.3396,36.56562,13,-0.2667327714427367,0.662535463640436,13,-0.3784378437843784,0.33746453635956397
13,2018-02-01,36.08514,8.37564,44.46078,14,0.48951994590939824,0.8116173400466659,14,-0.32123893805309733,0.18838265995333417
14,2018-03-01,9.62962,13.06032,22.68994,15,-0.7331416754930146,0.424400417101147,15,0.559322033898305,0.575599582898853
15,2018-04-01,14.69468,7.17444,21.86912,16,0.5259875259875261,0.6719374167776299,16,-0.45066889632107027,0.3280625832223702
16,2018-05-01,31.271240000000002,1.51788,32.789120000000004,17,1.1280653950953679,0.9537078152753108,17,-0.7884322678843226,0.046292184724689156
17,2018-06-01,30.048199999999998,7.43652,37.484719999999996,18,-0.039110697241299175,0.801611963488056,18,3.8992805755395685,0.1983880365119441
18,2018-07-01,43.7346,18.0726,61.8072,19,0.4554815263476682,0.7075971731448764,19,1.430249632892805,0.2924028268551237
19,2018-08-01,44.408,21.5124,65.9204,20,0.015397419891801935,0.6736609607951408,20,0.1903323262839878,0.3263390392048592
20,2018-09-01,51.5697,22.02564,73.59534,21,0.1612704918032786,0.700719637955338,21,0.023857868020304554,0.2992803620446621
21,2018-10-01,63.8001,14.53452,78.33462,22,0.2371625198517735,0.814455983829372,22,-0.34010907288051556,0.18554401617062802
22,2018-11-01,28.5831,11.0838,39.6669,23,-0.55198973042362,0.7205781142463868,23,-0.2374154770848986,0.2794218857536132
23,2018-12-01,35.2261,14.021279999999999,49.24738,24,0.23241006049028973,0.7152888133338261,24,0.2650246305418718,0.2847111866661739
24,2019-01-01,25.598300000000002,9.31476,34.91306,25,-0.2733143890467579,0.7332012719595475,25,-0.33566978193146413,0.26679872804045246
25,2019-02-01,36.7276,15.36444,52.092040000000004,26,0.4347671525062211,0.7050520578575921,26,0.64947245017585,0.29494794214240794
26,2019-03-01,46.1825,16.5984,62.7809,27,0.2574331020812684,0.7356138570807362,27,0.08031272210376697,0.26438614291926366
27,2019-04-01,37.4738,11.92464,49.398439999999994,28,-0.18857142857142858,0.7586029032495764,28,-0.2815789473684211,0.24139709675042373
28,2019-05-01,38.9753,8.49576,47.471059999999994,29,0.04006799417192813,0.8210328566499253,29,-0.2875457875457875,0.1789671433500748
29,2019-06-01,36.9278,9.09636,46.024159999999995,30,-0.05253327107167872,0.8023568490983867,30,0.07069408740359896,0.19764315090161344
30,2019-07-01,54.6546,16.25988,70.91448,31,0.48003942828979806,0.7707114259316292,31,0.7875150060024008,0.2292885740683708
31,2019-08-01,43.2887,8.04804,51.33674,32,-0.20795870795870802,0.8432304038004751,32,-0.5050369375419744,0.15676959619952496
32,2019-09-01,39.5759,12.15396,51.729859999999995,33,-0.08576834139163342,0.7650494317981916,33,0.5101763907734056,0.2349505682018084
33,2019-10-01,43.2705,10.341239999999999,53.61174,34,0.09335479420556453,0.8071086668703534,34,-0.14914645103324353,0.1928913331296466
34,2019-11-01,28.1918,8.75784,36.94964,35,-0.34847528916929543,0.762979016845631,35,-0.1531151003167898,0.237020983154369
35,2019-12-01,35.1806,6.65028,41.83088,36,0.24790187217559706,0.8410198398886182,36,-0.24064837905236902,0.15898016011138183
