,Fecha,ventas_21191,ventas_21209,ventas_21226,totales_ventas,edad_ventas_21191,diff_ventas_21191,fraccion_ventas_21191,edad_ventas_21209,diff_ventas_21209,fraccion_ventas_21209,edad_ventas_21226,diff_ventas_21226,fraccion_ventas_21226
0,2017-01-01,,,,0.0,,,,,,,,,
1,2017-02-01,,,,0.0,,,,,,,,,
2,2017-03-01,,,,0.0,,,,,,,,,
3,2017-04-01,,,,0.0,,,,,,,,,
4,2017-05-01,,,,0.0,,,,,,,,,
5,2017-06-01,,,,0.0,,,,,,,,,
6,2017-07-01,,,,0.0,,,,,,,,,
7,2017-08-01,,,,0.0,,,,,,,,,
8,2017-09-01,,,,0.0,,,,,,,,,
9,2017-10-01,,,,0.0,,,,,,,,,
10,2017-11-01,,,,0.0,,,,,,,,,
11,2017-12-01,,,,0.0,,,,,,,,,
12,2018-01-01,,,,0.0,,,,,,,,,
13,2018-02-01,,,,0.0,,,,,,,,,
14,2018-03-01,,,,0.0,,,,,,,,,
15,2018-04-01,,,,0.0,,,,,,,,,
16,2018-05-01,,,,0.0,,,,,,,,,
17,2018-06-01,,,,0.0,,,,,,,,,
18,2018-07-01,,,,0.0,,,,,,,,,
19,2018-08-01,,,,0.0,,,,,,,,,
20,2018-09-01,1.19291,1.1695200000000001,0.95921,3.32164,1.0,,0.35913283799568885,1.0,,0.3520911357040499,1.0,,0.28877602630026133
21,2018-10-01,0.10525,0.14534,0.12733,0.37792,2.0,-0.911770376641993,0.2784980948348857,2.0,-0.8757267938983514,0.3845787468247248,2.0,-0.8672553455447711,0.3369231583403895
22,2018-11-01,0.14199,0.10021999999999999,0.12519,0.36739999999999995,3.0,0.3490736342042756,0.38647250952640183,3.0,-0.3104444750240815,0.2727817093086554,3.0,-0.016806722689075654,0.34074578116494286
23,2018-12-01,0.12697,0.07017999999999999,0.12309,0.32023999999999997,4.0,-0.10578209733079798,0.3964838870846865,4.0,-0.2997405707443624,0.21914813889582813,4.0,-0.016774502755811094,0.3843679740194854
24,2019-01-01,0.17547000000000001,0.03675,0.12795,0.34017000000000003,5.0,0.3819799952744744,0.5158303201340506,5.0,-0.4763465374750641,0.10803421818502512,5.0,0.03948330489885452,0.3761354616809242
25,2019-02-01,0.11031,0.1136,0.11151,0.33542,6.0,-0.3713455291502821,0.32887126587561866,6.0,2.091156462585034,0.3386798640510405,6.0,-0.12848769050410325,0.3324488700733409
26,2019-03-01,0.3743,0.30744,0.2259,0.90764,7.0,2.3931647176139967,0.4123881715217487,7.0,1.706338028169014,0.3387246044687321,7.0,1.0258272800645682,0.24888722400951918
27,2019-04-01,0.12195,0.11696,0.11865,0.35756,8.0,-0.6741918247395138,0.3410616400044748,8.0,-0.619568045797554,0.32710594026177425,8.0,-0.47476759628154047,0.331832419733751
28,2019-05-01,0.09187,0.07183,0.06151,0.22521000000000002,9.0,-0.24665846658466592,0.40793037609342386,9.0,-0.38585841313269487,0.3189467608010301,9.0,-0.4815844922039612,0.2731228631055459
29,2019-06-01,0.15871,0.1487,0.21294,0.52035,10.0,0.7275497986284968,0.30500624579609875,10.0,1.0701656689405539,0.2857691938118574,10.0,2.461876117704438,0.4092245603920438
30,2019-07-01,0.19213,0.26565,0.14655,0.60433,11.0,0.21057274273832782,0.3179223272053348,11.0,0.7864828513786146,0.43957771416279184,11.0,-0.31177796562411936,0.24249995863187332
31,2019-08-01,0.14701,0.12197000000000001,0.14798,0.41696,12.0,-0.23484099307760367,0.3525757866462011,12.0,-0.5408620365142104,0.29252206446661555,12.0,0.009757761856021745,0.3549021488871834
32,2019-09-01,0.17207,0.14372,0.21367999999999998,0.52947,13.0,0.17046459424528942,0.32498536272121176,13.0,0.1783225383290971,0.271441252573328,13.0,0.44397891606973905,0.40357338470546017
33,2019-10-01,0.14868,0.11698,0.13014,0.39580000000000004,14.0,-0.13593305050270235,0.37564426478019197,14.0,-0.1860562204286111,0.2955533097524002,14.0,-0.39095844253088724,0.3288024254674078
34,2019-11-01,0.26066,0.17376,0.17368,0.6081000000000001,15.0,0.7531611514662362,0.4286466041769445,15.0,0.48538211660112834,0.28574247656635415,15.0,0.334562778546181,0.2856109192567012
35,2019-12-01,0.09023,0.07853,0.04866,0.21742000000000003,16.0,-0.6538402516688406,0.41500321957501607,16.0,-0.548054788213628,0.3611903228773801,16.0,-0.7198295716259787,0.2238064575476037
