,Fecha,ventas_20111,ventas_20382,ventas_20542,ventas_20646,totales_ventas,edad_ventas_20111,diff_ventas_20111,fraccion_ventas_20111,edad_ventas_20382,diff_ventas_20382,fraccion_ventas_20382,edad_ventas_20542,diff_ventas_20542,fraccion_ventas_20542,edad_ventas_20646,diff_ventas_20646,fraccion_ventas_20646
0,2017-01-01,68.00977,19.451,,,87.46077,1,,0.7776031471024095,1,,0.22239685289759056,,,,,,
1,2017-02-01,69.85739,31.76,,,101.61739,2,0.02716697909726782,0.6874550704362707,2,0.632820934656316,0.3125449295637292,,,,,,
2,2017-03-01,81.08363,25.82333,,,106.90696,3,0.16070225354826462,0.7584504320392237,3,-0.1869228589420656,0.24154956796077634,,,,,,
3,2017-04-01,64.40881,26.88808,,,91.29689,4,-0.2056496483938866,0.7054874486962261,4,0.04123209516355947,0.29451255130377385,,,,,,
4,2017-05-01,71.13118,15.89788,,,87.02906,5,0.10437034933575078,0.8173267641865832,5,-0.40873874222331974,0.18267323581341682,,,,,,
5,2017-06-01,85.2206,25.012439999999998,,,110.23304,6,0.19807656782862318,0.773094890606301,6,0.5733192098569115,0.226905109393699,,,,,,
6,2017-07-01,56.22727,14.02108,,,70.24835,7,-0.3402150419030141,0.800406984648038,7,-0.43943573677737957,0.199593015351962,,,,,,
7,2017-08-01,54.124030000000005,18.86748,,,72.99151,8,-0.037406048701990914,0.7415113072739555,8,0.34565097695755254,0.2584886927260444,,,,,,
8,2017-09-01,101.45509,24.69284,0.00295,,126.15088,9,0.8744925313211154,0.8042360861850508,9,0.3087513541819045,0.1957405291187822,1.0,,2.338469616700256e-05,,,
9,2017-10-01,106.36707,23.25617,4.41085,5.97515,140.00924000000003,10,0.048415313613146466,0.7597146445477454,10,-0.05818164293779085,0.16610453710055134,2.0,1494.2033898305085,0.03150399216508853,1.0,,0.04267682618661453
10,2017-11-01,83.2962,21.83974,10.81274,14.01844,129.96712000000002,11,-0.2168986134524529,0.6409020989308679,11,-0.0609055575359142,0.1680405013206417,3.0,1.451395989435143,0.08319596525644331,2.0,1.3461235282796247,0.1078614344920469
11,2017-12-01,73.57504,15.79054,10.59558,9.738290000000001,109.69945,12,-0.11670592415980559,0.6706965258257904,12,-0.2769813193746812,0.14394365696455177,4.0,-0.02008371606086892,0.09658735754828306,3.0,-0.30532284619401295,0.0887724596613748
