,Fecha,ventas_21022,ventas_21056,totales_ventas,edad_ventas_21022,diff_ventas_21022,fraccion_ventas_21022,edad_ventas_21056,diff_ventas_21056,fraccion_ventas_21056
0,2017-01-01,,,0.0,,,,,,
1,2017-02-01,,,0.0,,,,,,
2,2017-03-01,,,0.0,,,,,,
3,2017-04-01,,,0.0,,,,,,
4,2017-05-01,,,0.0,,,,,,
5,2017-06-01,,,0.0,,,,,,
6,2017-07-01,,,0.0,,,,,,
7,2017-08-01,,,0.0,,,,,,
8,2017-09-01,,,0.0,,,,,,
9,2017-10-01,,,0.0,,,,,,
10,2017-11-01,,,0.0,,,,,,
11,2017-12-01,,,0.0,,,,,,
12,2018-01-01,,,0.0,,,,,,
13,2018-02-01,,,0.0,,,,,,
14,2018-03-01,,,0.0,,,,,,
15,2018-04-01,,,0.0,,,,,,
16,2018-05-01,,,0.0,,,,,,
17,2018-06-01,,,0.0,,,,,,
18,2018-07-01,,,0.0,,,,,,
19,2018-08-01,,,0.0,,,,,,
20,2018-09-01,,,0.0,,,,,,
21,2018-10-01,1.64185,0.81886,2.46071,1.0,,0.6672261257929621,1.0,,0.3327738742070378
22,2018-11-01,1.49801,1.90052,3.39853,2.0,-0.08760849042238936,0.4407817497565124,2.0,1.3209339813887597,0.5592182502434876
23,2018-12-01,1.44544,1.12728,2.5727200000000003,3.0,-0.03509322367674449,0.5618333903417394,3.0,-0.40685707069644095,0.4381666096582605
24,2019-01-01,1.35277,1.2601,2.61287,4.0,-0.06411196590657518,0.5177333736466032,4.0,0.11782343339720383,0.48226662635339684
25,2019-02-01,1.2587300000000001,1.1978600000000001,2.4565900000000003,5.0,-0.06951662145080087,0.5123891247623739,5.0,-0.04939290532497409,0.48761087523762614
26,2019-03-01,2.3030399999999998,1.56303,3.8660699999999997,6.0,0.8296536985691924,0.5957057166580015,6.0,0.30485198604177427,0.40429428334199846
27,2019-04-01,0.76768,0.0332,0.80088,7.0,-0.6666666666666666,0.9585455998401758,7.0,-0.9787592048777055,0.04145440015982419
28,2019-05-01,0.03873,0.99732,1.03605,8.0,-0.9495492913714046,0.037382365715940356,8.0,29.039759036144577,0.9626176342840597
29,2019-06-01,2.4289199999999997,1.8646,4.29352,9.0,61.71417505809449,0.5657176396057314,9.0,0.8696105562908596,0.4342823603942686
30,2019-07-01,1.39846,1.21722,2.6156800000000002,10.0,-0.4242461670207334,0.5346449106924394,10.0,-0.3471951088705353,0.46535508930756053
31,2019-08-01,1.13284,1.35691,2.48975,11.0,-0.18993750268152107,0.45500150617531887,11.0,0.11476150572616298,0.5449984938246812
32,2019-09-01,0.90465,0.84241,1.7470599999999998,12.0,-0.20143179972458608,0.5178127826176548,12.0,-0.3791703208024114,0.4821872173823452
33,2019-10-01,1.12042,1.3168,2.43722,13.0,0.23851213176366554,0.45971229515595635,13.0,0.5631343407604373,0.5402877048440436
34,2019-11-01,0.72204,0.57819,1.30023,14.0,-0.35556309241177414,0.5553171361989802,14.0,-0.5609128189550425,0.4446828638010198
35,2019-12-01,0.7621600000000001,0.64179,1.40395,15.0,0.05556478865436824,0.5428683357669433,15.0,0.1099984434182535,0.4571316642330567
