,Fecha,ventas_21118,ventas_21194,ventas_21207,ventas_21201,totales_ventas,edad_ventas_21118,diff_ventas_21118,fraccion_ventas_21118,edad_ventas_21194,diff_ventas_21194,fraccion_ventas_21194,edad_ventas_21207,diff_ventas_21207,fraccion_ventas_21207,edad_ventas_21201,diff_ventas_21201,fraccion_ventas_21201
0,2017-01-01,,,,,0.0,,,,,,,,,,,,
1,2017-02-01,,,,,0.0,,,,,,,,,,,,
2,2017-03-01,,,,,0.0,,,,,,,,,,,,
3,2017-04-01,,,,,0.0,,,,,,,,,,,,
4,2017-05-01,,,,,0.0,,,,,,,,,,,,
5,2017-06-01,,,,,0.0,,,,,,,,,,,,
6,2017-07-01,,,,,0.0,,,,,,,,,,,,
7,2017-08-01,,,,,0.0,,,,,,,,,,,,
8,2017-09-01,,,,,0.0,,,,,,,,,,,,
9,2017-10-01,,,,,0.0,,,,,,,,,,,,
10,2017-11-01,0.71688,0.65282,0.58753,,1.95723,1.0,,0.3662727426005119,1.0,,0.3335428130572288,1.0,,0.3001844443422592,,,
11,2017-12-01,0.60464,0.40599,0.33817,,1.3488,2.0,-0.15656734739426406,0.44827995255041514,2.0,-0.37809809748475837,0.30100088967971533,2.0,-0.4244208806358824,0.2507191577698695,,,
12,2018-01-01,0.76033,0.29945,0.39088,,1.45066,3.0,0.2574920613919026,0.5241269491128175,3.0,-0.26242025665656793,0.20642328319523526,3.0,0.15586835023804588,0.2694497676919471,,,
13,2018-02-01,0.52254,0.41113,0.27239,,1.20606,4.0,-0.31274578143700754,0.4332620267648376,4.0,0.37295040908331945,0.34088685471701247,4.0,-0.30313651248464996,0.22585111851815004,,,
14,2018-03-01,0.75515,0.43717,0.35279,,1.54511,5.0,0.44515252420867296,0.48873542983994667,5.0,0.06333763043319633,0.2829377843648672,5.0,0.2951650207423179,0.2283267857951861,,,
15,2018-04-01,0.48212,0.20245,0.19744,,0.88201,6.0,-0.36155730649539825,0.5466151177424292,6.0,-0.5369078390557449,0.22953254498248318,6.0,-0.44034694860965445,0.2238523372750876,,,
16,2018-05-01,0.67321,0.2441,0.21064,,1.12795,7.0,0.39635360491164023,0.5968438317301299,7.0,0.20572980982958766,0.21641030187508312,7.0,0.06685575364667742,0.186745866394787,,,
17,2018-06-01,0.46226,0.223,0.24206,,0.9273199999999999,8.0,-0.313349474903819,0.4984902730449036,8.0,-0.08643998361327328,0.24047793641892767,8.0,0.149164451196354,0.26103179053616876,,,
18,2018-07-01,0.48293,0.24833,0.21173,,0.94299,9.0,0.044715095400856705,0.5121263215940784,9.0,0.1135874439461883,0.26334319558001673,9.0,-0.1252995125175576,0.22453048282590485,,,
19,2018-08-01,0.46436,0.24392,0.18884,,0.89712,10.0,-0.0384527778352971,0.5176119136793293,10.0,-0.01775862763258566,0.271892277510255,10.0,-0.10810938459358614,0.21049580881041555,,,
20,2018-09-01,0.38184,0.15561,0.12438,,0.66183,11.0,-0.17770695150314408,0.5769457413535197,11.0,-0.36204493276484095,0.23512080141426045,11.0,-0.3413471722092777,0.18793345723221974,,,
21,2018-10-01,0.32891,0.16752,0.13694,0.1917,0.82507,12.0,-0.138618269432223,0.398644963457646,12.0,0.07653749759012919,0.20303731804574157,12.0,0.10098086509085064,0.16597379616274985,1.0,,0.2323439223338626
22,2018-11-01,0.27071,0.11688,0.11475,0.13847,0.64081,13.0,-0.1769481013043081,0.4224497120831448,13.0,-0.3022922636103152,0.18239415739454753,13.0,-0.16204177011829998,0.17907023922847648,2.0,-0.27767344809598327,0.21608589129383127
23,2018-12-01,0.31089,0.12355000000000001,0.12478,0.42815,0.9873700000000001,14.0,0.14842451331683348,0.314866767270628,14.0,0.05706707734428482,0.12513039691301134,14.0,0.08740740740740738,0.1263761305285759,3.0,2.0920054885534767,0.4336267052877847
24,2019-01-01,0.4158,0.15933,0.17987,0.31461,1.06961,15.0,0.3374505452089164,0.38873982105627286,15.0,0.2895993524888708,0.14896083619263095,15.0,0.44149703478121494,0.16816409719430447,4.0,-0.2651874343104052,0.29413524555679177
25,2019-02-01,0.4323,0.16058999999999998,0.18451,0.32177,1.09917,16.0,0.039682539682539715,0.39329676028275884,16.0,0.007908115232536142,0.14610114904882773,16.0,0.025796408517262497,0.16786302391804728,5.0,0.02275833571723721,0.2927390667503662
26,2019-03-01,0.41915,0.19852,0.20395,0.25634,1.07796,17.0,-0.030418690724034223,0.3888363204571598,17.0,0.23619154368267029,0.18416267765037664,17.0,0.10536014308167571,0.18919997031429736,6.0,-0.20334400348074708,0.23780103157816618
27,2019-04-01,0.31613,0.11748,0.13399,0.008919999999999999,0.5765200000000001,18.0,-0.24578313253012046,0.5483417747866508,18.0,-0.4082208341728793,0.20377437036009152,18.0,-0.34302525128708017,0.23241171164920552,7.0,-0.9652024654755402,0.015472143204051892
28,2019-05-01,0.36804,0.16122,0.17695,0.29466,1.00087,19.0,0.16420459937367524,0.3677200835273312,19.0,0.37231869254341166,0.16107986052134643,19.0,0.32062094186133294,0.1767961873170342,8.0,32.03363228699552,0.2944038686342882
29,2019-06-01,0.38481,0.14597,0.06032,0.04358,0.63468,20.0,0.04556569938050214,0.606305539799584,20.0,-0.09459124178141678,0.22998991617823153,20.0,-0.6591127437129133,0.09504002016764353,9.0,-0.852100726260775,0.06866452385454087
30,2019-07-01,0.55306,0.26988,0.13904,0.5155,1.47748,21.0,0.4372287622463034,0.3743265560278312,21.0,0.8488730561074196,0.18266237106424454,21.0,1.3050397877984086,0.09410618079432548,10.0,10.828820559889856,0.3489048921135988
31,2019-08-01,0.39359,0.1359,0.00294,0.00301,0.53544,22.0,-0.2883412287997686,0.7350776931122067,22.0,-0.49644286349488664,0.2538099506947557,22.0,-0.97885500575374,0.005490811295383236,11.0,-0.9941610087293891,0.005621544897654265
32,2019-09-01,0.39886,0.20374,0.33561,0.40627,1.34448,23.0,0.013389567824385775,0.2966648815899084,23.0,0.4991905813097867,0.15153814114006903,23.0,113.1530612244898,0.24962067118886117,12.0,133.9734219269103,0.3021763060811615
33,2019-10-01,0.3239,0.11165,0.10868,0.3674,0.9116299999999999,24.0,-0.18793561650704502,0.35529765365334626,24.0,-0.45199764405615,0.12247293309785769,24.0,-0.6761717469682071,0.1192150324144664,13.0,-0.09567528983188524,0.4030143808343297
34,2019-11-01,0.18653,0.0672,0.11893,0.33943,0.71209,25.0,-0.42411238036431,0.2619472257720232,25.0,-0.3981191222570533,0.09437009366793522,25.0,0.09431358115568637,0.16701540535606454,14.0,-0.07612955906369079,0.47666727520397706
35,2019-12-01,0.30167,0.08985,0.1208,0.18025,0.69257,26.0,0.617273360853482,0.43558051893671396,26.0,0.3370535714285715,0.1297341784945926,26.0,0.015723534852434294,0.1744228020272319,15.0,-0.46896267271602393,0.2602625005414615
